Dates,ghi,dhi,dni,FMI - G_POA,FMI - ROOF_TEMP,FMI - NE_MODULE_TEMP,FMI - SW_MODULE_TEMP,T,FMI - AIR_HUM,FMI - 10M_WS,FMI - 10M_WD,cloud_cover,dni_poa,dhi_poa,ghi_poa,poa,dni_rc,dhi_rc,ghi_rc,poa_ref_cor,wind,module_temp,output
2021-08-06 04:31:00,253.6,39.4,,132.0,27.5,13.0,13.2,14.7,74.0,1.4,64.0,0,,,1.0801513066365345,,,,0.6269494080182679,,2,14.7,0.0
2021-08-06 04:32:00,255.7,39.6,,134.1,27.5,13.0,13.1,14.7,74.0,1.4,63.0,0,,,1.089095777235654,,,,0.6321410237786715,,2,14.7,0.0
2021-08-06 04:33:00,258.0,39.9,,136.1,27.6,13.0,13.1,14.7,74.0,1.5,61.0,0,,,1.0988921021775468,,,,0.637827079135304,,2,14.7,0.0
2021-08-06 04:34:00,259.9,40.7,,138.3,27.6,13.0,13.1,14.7,74.0,1.7,59.0,0,,,1.106984718433893,,,,0.6425242552994788,,2,14.7,0.0
2021-08-06 04:35:00,261.9,40.6,,140.4,27.6,13.0,13.1,14.7,75.0,1.8,59.0,0,,,1.115503261861626,,,,0.647468651261768,,2,14.7,0.0
2021-08-06 04:36:00,264.5,41.1,,143.2,27.6,13.0,13.2,14.7,75.0,1.9,59.0,0,,,1.126577368317679,,,,0.6538963660127439,,2,14.7,0.0
2021-08-06 04:37:00,266.9,41.1,,145.4,27.6,12.9,13.3,14.8,75.0,2.0,61.0,0,,,1.1367996204309583,,,,0.6598296411674909,,2,14.8,0.0
2021-08-06 04:38:00,268.9,41.1,,147.6,27.6,13.0,13.4,14.8,73.0,2.0,62.0,0,,,1.1453181638586913,,,,0.6647740371297801,,2,14.8,0.0
2021-08-06 04:39:00,270.7,41.9,,149.8,27.6,13.1,13.5,14.8,73.0,2.1,61.0,0,,,1.1529848529436508,,,,0.6692239934958403,,2,14.8,0.0
2021-08-06 04:40:00,272.7,41.9,,151.9,27.6,13.1,13.5,14.8,73.0,2.3,62.0,0,,,1.161503396371384,,,,0.6741683894581295,,2,14.8,0.0
2021-08-06 04:41:00,274.8,42.4,,154.3,27.6,13.2,13.6,14.8,74.0,2.3,62.0,0,,,1.1704478669705036,,,,0.6793600052185333,,2,14.8,0.0
2021-08-06 04:42:00,277.1,42.5,,156.8,27.6,13.3,13.7,14.8,74.0,2.4,62.0,0,,,1.1802441919123965,,,,0.6850460605751658,,2,14.8,0.0
2021-08-06 04:43:00,279.2,41.9,,159.0,27.6,13.5,13.8,14.8,73.0,2.4,64.0,0,,,1.1891886625115158,,,,0.6902376763355693,,2,14.8,0.0
2021-08-06 04:44:00,281.7,41.6,,161.5,27.5,13.6,13.9,14.9,73.0,2.4,66.0,0,,,1.199836841796182,,,,0.6964181712884309,,2,14.9,0.0
2021-08-06 04:45:00,283.7,41.7,,163.6,27.5,13.7,14.1,14.9,73.0,2.3,66.0,0,,,1.2083553852239148,,,,0.70136256725072,,2,14.9,0.0
2021-08-06 04:46:00,285.7,41.9,,165.9,27.5,13.8,14.2,14.9,74.0,2.3,68.0,0,,,1.216873928651648,,,,0.7063069632130092,,2,14.9,0.0
2021-08-06 04:47:00,287.9,41.7,,168.2,27.5,13.9,14.4,15.0,73.0,2.2,70.0,0,,,1.226244326422154,,,,0.7117457987715273,,2,15.0,0.0
2021-08-06 04:48:00,290.0,42.2,,170.2,27.5,14.0,14.5,15.0,73.0,2.2,69.0,0,,,1.2351887970212736,,,,0.7169374145319309,,2,15.0,0.0
2021-08-06 04:49:00,291.7,42.4,,172.5,27.5,14.1,14.6,15.1,72.0,2.0,68.0,0,,,1.2424295589348466,,,,0.7211401510998767,,2,15.1,0.0
2021-08-06 04:50:00,294.2,41.9,,174.9,27.5,14.2,14.6,15.1,72.0,1.9,67.0,0,,,1.2530777382195128,,,,0.7273206460527383,,2,15.1,0.0
2021-08-06 04:51:00,296.0,42.2,,176.9,27.5,14.4,14.7,15.1,71.0,1.8,68.0,0,,,1.2607444273044726,,,,0.7317706024187985,,2,15.1,0.0
2021-08-06 04:52:00,297.8,42.3,,179.2,27.5,14.6,14.8,15.1,72.0,1.8,69.0,0,,,1.268411116389432,,,,0.7362205587848587,,2,15.1,0.0
2021-08-06 04:53:00,300.2,42.1,,181.8,27.5,14.7,14.9,15.1,72.0,1.6,70.0,0,,,1.2786333685027116,,,,0.7421538339396058,,2,15.1,0.0
2021-08-06 04:54:00,302.3,42.2,,184.2,27.6,14.8,15.1,15.1,72.0,1.5,72.0,0,,,1.287577839101831,,,,0.7473454497000094,,2,15.1,0.0
2021-08-06 04:55:00,303.8,42.4,,186.4,27.6,14.9,15.3,15.2,72.0,1.5,71.0,0,,,1.2939667466726308,,,,0.7510537466717263,,2,15.2,0.0
2021-08-06 04:56:00,306.7,42.2,,188.8,27.6,15.1,15.4,15.2,72.0,1.4,72.0,0,,,1.3063186346428435,,,,0.7582231208170456,,2,15.2,0.0
2021-08-06 04:57:00,309.1,42.1,,190.6,27.6,15.2,15.5,15.2,73.0,1.4,70.0,0,,,1.3165408867561232,,,,0.7641563959717927,,2,15.2,0.0
2021-08-06 04:58:00,311.3,42.8,,193.0,27.6,15.4,15.7,15.3,71.0,1.4,73.0,0,,,1.3259112845266294,,,,0.7695952315303108,,2,15.3,0.0
2021-08-06 04:59:00,313.3,43.3,,195.5,27.7,15.6,15.9,15.3,71.0,1.4,75.0,0,,,1.3344298279543623,,,,0.7745396274926,,2,15.3,0.0
2021-08-06 05:00:00,315.0,44.3,,197.6,27.7,15.6,16.0,15.2,71.0,1.4,76.0,0,,,1.3416705898679353,,,,0.7787423640605458,,2,15.2,0.0
2021-08-06 05:01:00,317.0,44.3,,200.1,27.7,15.8,16.1,15.3,71.0,1.4,77.0,0,,,1.3501891332956681,,,,0.7836867600228349,,2,15.3,0.0
2021-08-06 05:02:00,318.8,44.5,,202.3,27.7,15.9,16.2,15.3,71.0,1.4,76.0,0,,,1.3578558223806279,,,,0.7881367163888953,,2,15.3,0.0
2021-08-06 05:03:00,320.9,45.1,,205.0,27.7,16.0,16.4,15.3,70.0,1.6,73.0,0,,,1.3668002929797471,,,,0.7933283321492987,,2,15.3,0.0
2021-08-06 05:04:00,321.2,45.5,,207.0,27.7,16.1,16.5,15.3,70.0,1.6,69.0,0,,,1.3680780744939072,,,,0.7940699915436421,,2,15.3,0.0
2021-08-06 05:05:00,324.1,46.5,,209.8,27.7,16.2,16.5,15.3,70.0,1.7,68.0,0,,,1.38042996246412,,,,0.8012393656889615,,2,15.3,0.0
2021-08-06 05:06:00,326.4,45.7,,212.3,27.8,16.4,16.6,15.3,71.0,1.8,67.0,0,,,1.3902262874060127,,,,0.806925421045594,,2,15.3,0.0
2021-08-06 05:07:00,328.8,45.4,,215.3,27.8,16.5,16.7,15.4,71.0,1.8,70.0,0,,,1.4004485395192925,,,,0.8128586962003411,,2,15.4,0.0
2021-08-06 05:08:00,331.2,44.8,,217.8,27.8,16.7,16.9,15.4,72.0,1.8,69.0,0,,,1.4106707916325718,,,,0.8187919713550881,,2,15.4,0.0
2021-08-06 05:09:00,333.2,44.9,,220.3,27.8,16.8,17.0,15.5,70.0,1.8,70.0,0,,,1.4191893350603046,,,,0.8237363673173772,,2,15.5,0.0
2021-08-06 05:10:00,334.7,45.6,,222.6,27.8,17.1,17.1,15.5,70.0,1.8,71.0,0,,,1.4255782426311043,,,,0.827444664289094,,2,15.5,0.0
2021-08-06 05:11:00,337.2,45.6,,225.3,27.9,17.3,17.3,15.6,70.0,1.8,70.0,0,,,1.4362264219157705,,,,0.8336251592419556,,2,15.6,0.0
2021-08-06 05:12:00,339.5,45.8,,227.6,27.9,17.6,17.4,15.6,70.0,1.8,70.0,0,,,1.4460227468576634,,,,0.8393112145985882,,2,15.6,0.0
2021-08-06 05:13:00,341.6,44.9,,230.0,27.9,17.9,17.5,15.6,69.0,1.8,71.0,0,,,1.4549672174567831,,,,0.8445028303589919,,2,15.6,0.0
2021-08-06 05:14:00,343.4,46.6,,232.2,28.0,18.2,17.6,15.7,68.0,1.8,72.0,0,,,1.4626339065417426,,,,0.848952786725052,,2,15.7,0.0
2021-08-06 05:15:00,345.6,47.0,,235.2,28.0,18.5,17.6,15.7,68.0,1.8,72.0,0,,,1.472004304312249,,,,0.8543916222835702,,2,15.7,0.0
2021-08-06 05:16:00,347.9,47.1,,237.7,28.1,18.7,17.7,15.7,68.0,1.8,72.0,0,,,1.4818006292541417,,,,0.8600776776402027,,2,15.7,0.0
2021-08-06 05:17:00,349.8,46.3,,240.0,28.1,19.0,17.8,15.7,69.0,1.8,72.0,0,,,1.489893245510488,,,,0.8647748538043775,,2,15.7,0.0
2021-08-06 05:18:00,351.7,47.0,,242.5,28.2,19.2,17.9,15.8,69.0,1.7,71.0,0,,,1.4979858617668342,,,,0.8694720299685521,,2,15.8,0.0
2021-08-06 05:19:00,353.7,46.8,,244.7,28.2,19.5,18.1,15.8,68.0,1.6,73.0,0,,,1.5065044051945673,,,,0.8744164259308413,,2,15.8,0.0
2021-08-06 05:20:00,355.4,47.1,,246.8,28.3,19.7,18.2,15.8,67.0,1.6,74.0,0,,,1.51374516710814,,,,0.878619162498787,,2,15.8,0.0
2021-08-06 05:21:00,357.4,47.9,,249.2,28.3,19.9,18.4,15.8,69.0,1.6,76.0,0,,,1.522263710535873,,,,0.8835635584610761,,2,15.8,0.0
2021-08-06 05:22:00,359.7,46.8,,251.4,28.4,20.1,18.6,15.9,68.0,1.5,76.0,0,,,1.532060035477766,,,,0.8892496138177088,,2,15.9,0.0
2021-08-06 05:23:00,361.6,47.3,,253.6,28.5,20.3,18.8,15.8,67.0,1.5,76.0,0,,,1.5401526517341124,,,,0.8939467899818837,,2,15.8,0.0
2021-08-06 05:24:00,363.6,47.1,,255.9,28.5,20.6,19.1,15.8,67.0,1.5,77.0,0,,,1.5486711951618453,,,,0.8988911859441728,,2,15.8,0.0
2021-08-06 05:25:00,365.7,47.3,,258.3,28.6,20.7,19.4,15.8,68.0,1.5,81.0,0,,,1.5576156657609648,,,,0.9040828017045764,,2,15.8,0.0
2021-08-06 05:26:00,367.8,47.0,,260.6,28.6,20.9,19.7,15.9,69.0,1.4,81.0,0,,,1.5665601363600843,,,,0.9092744174649801,,2,15.9,0.0
2021-08-06 05:27:00,369.8,46.2,,263.1,28.7,21.0,20.0,15.9,68.0,1.4,80.0,0,,,1.5750786797878173,,,,0.9142188134272693,,2,15.9,0.0
2021-08-06 05:28:00,371.9,45.8,,265.5,28.7,21.1,20.3,16.0,67.0,1.5,84.0,0,,,1.5840231503869366,,,,0.9194104291876728,,2,16.0,0.0
2021-08-06 05:29:00,374.3,46.1,,268.0,28.8,21.3,20.6,16.1,67.0,1.3,84.0,0,,,1.5942454025002164,,,,0.9253437043424199,,2,16.1,0.0
2021-08-06 05:30:00,375.7,45.4,,270.3,28.8,21.5,20.8,16.1,66.0,1.3,82.0,0,,,1.6002083828996294,,,,0.9288047815160223,,2,16.1,0.0
2021-08-06 05:31:00,378.0,45.6,,272.8,28.9,21.8,21.1,16.2,66.0,1.4,85.0,0,,,1.6100047078415223,,,,0.9344908368726549,,2,16.2,0.0
2021-08-06 05:32:00,380.3,46.3,,275.4,29.0,22.0,21.3,16.2,66.0,1.4,87.0,0,,,1.6198010327834151,,,,0.9401768922292875,,2,16.2,0.0
2021-08-06 05:33:00,382.1,46.8,,277.5,29.0,22.2,21.5,16.1,65.0,1.3,86.0,0,,,1.6274677218683749,,,,0.9446268485953477,,2,16.1,0.0
2021-08-06 05:34:00,383.8,47.5,,280.1,29.1,22.3,21.6,16.1,65.0,1.3,86.0,0,,,1.6347084837819477,,,,0.9488295851632934,,2,16.1,0.0
2021-08-06 05:35:00,385.8,47.4,,282.5,29.1,22.5,21.8,16.1,65.0,1.3,89.0,0,,,1.6432270272096807,,,,0.9537739811255828,,2,16.1,0.0
2021-08-06 05:36:00,387.8,48.3,,285.2,29.2,22.7,22.1,16.2,66.0,1.4,94.0,0,,,1.6517455706374136,,,,0.9587183770878719,,2,16.2,0.0
2021-08-06 05:37:00,390.2,47.1,,287.8,29.3,22.9,22.4,16.2,66.0,1.4,96.0,0,,,1.661967822750693,,,,0.9646516522426188,,2,16.2,0.0
2021-08-06 05:38:00,392.3,47.2,,290.4,29.3,22.9,22.6,16.2,66.0,1.5,96.0,0,,,1.6709122933498126,,,,0.9698432680030225,,2,16.2,0.0
2021-08-06 05:39:00,394.0,48.4,,292.7,29.4,23.0,22.8,16.2,65.0,1.8,97.0,0,,,1.6781530552633857,,,,0.9740460045709683,,2,16.2,0.0
2021-08-06 05:40:00,395.7,48.8,,294.8,29.5,23.2,22.9,16.3,64.0,1.9,101.0,0,,,1.6853938171769585,,,,0.978248741138914,,2,16.3,0.0
2021-08-06 05:41:00,397.1,48.3,,297.0,29.5,23.4,23.0,16.3,63.0,2.0,101.0,0,,,1.6913567975763717,,,,0.9817098183125166,,2,16.3,0.0
2021-08-06 05:42:00,398.7,47.9,,298.3,29.6,23.5,23.2,16.3,63.0,2.0,105.0,0,,,1.6981716323185578,,,,0.9856653350823478,,2,16.3,0.0
2021-08-06 05:43:00,401.3,47.1,,300.8,29.6,23.7,23.4,16.4,64.0,2.1,109.0,0,,,1.709245738774611,,,,0.9920930498333239,,2,16.4,0.0
2021-08-06 05:44:00,403.1,47.6,,302.9,29.7,23.8,23.5,16.4,64.0,2.1,110.0,0,,,1.7169124278595704,,,,0.9965430061993841,,2,16.4,0.0
2021-08-06 05:45:00,406.0,47.5,,305.5,29.7,23.9,23.6,16.4,63.0,2.1,105.0,0,,,1.7292643158297831,,,,1.0037123803447034,,2,16.4,0.0
2021-08-06 05:46:00,408.2,47.2,,308.1,29.8,24.0,23.7,16.3,62.0,2.1,100.0,0,,,1.7386347136002893,,,,1.0091512159032214,,2,16.3,0.0
2021-08-06 05:47:00,409.7,48.2,,310.4,29.8,24.0,23.6,16.3,62.0,2.3,96.0,0,,,1.745023621171089,,,,1.0128595128749383,,2,16.3,0.0
2021-08-06 05:48:00,411.5,48.0,,312.9,29.8,24.0,23.6,16.3,63.0,2.3,91.0,0,,,1.7526903102560487,,,,1.0173094692409985,,2,16.3,0.0
2021-08-06 05:49:00,413.8,48.4,,315.6,29.8,24.0,23.7,16.3,63.0,2.3,87.0,0,,,1.7624866351979416,,,,1.0229955245976312,,2,16.3,0.0
2021-08-06 05:50:00,415.9,48.3,,318.2,29.8,24.0,23.8,16.4,62.0,2.3,82.0,0,,,1.771431105797061,,,,1.0281871403580347,,2,16.4,0.0
2021-08-06 05:51:00,417.7,47.6,,320.8,29.8,24.0,23.9,16.4,62.0,2.3,74.0,0,,,1.7790977948820208,,,,1.0326370967240952,,2,16.4,0.0
2021-08-06 05:52:00,419.7,47.4,,323.2,29.8,24.1,23.9,16.4,62.0,2.4,69.0,0,,,1.7876163383097536,,,,1.0375814926863842,,2,16.4,0.0
2021-08-06 05:53:00,421.7,46.8,,325.9,29.8,24.1,23.9,16.4,63.0,2.4,66.0,0,,,1.7961348817374865,,,,1.0425258886486735,,2,16.4,0.0
2021-08-06 05:54:00,423.6,48.3,,328.4,29.8,24.2,24.0,16.5,63.0,2.5,64.0,0,,,1.8042274979938329,,,,1.0472230648128482,,2,16.5,0.0
2021-08-06 05:55:00,425.4,47.6,,331.1,29.8,24.5,24.1,16.5,63.0,2.5,62.0,0,,,1.8118941870787924,,,,1.0516730211789083,,2,16.5,0.0
2021-08-06 05:56:00,427.8,47.5,,333.9,29.8,24.7,24.2,16.5,63.0,2.4,61.0,0,,,1.8221164391920721,,,,1.0576062963336554,,2,16.5,0.0
2021-08-06 05:57:00,429.2,48.2,,336.5,29.8,24.8,24.3,16.5,63.0,2.4,61.0,0,,,1.828079419591485,,,,1.0610673735072578,,2,16.5,0.0
2021-08-06 05:58:00,431.4,48.2,,339.1,29.8,24.9,24.4,16.5,61.0,2.4,62.0,0,,,1.837449817361991,,,,1.0665062090657758,,2,16.5,0.0
2021-08-06 05:59:00,433.7,48.4,,341.9,29.8,24.9,24.6,16.5,60.0,2.4,63.0,0,,,1.8472461423038842,,,,1.0721922644224084,,2,16.5,0.0
2021-08-06 06:00:00,435.1,48.4,,344.5,29.8,25.0,24.8,16.5,60.0,2.4,63.0,0,,,1.8532091227032972,,,,1.075653341596011,,2,16.5,0.0
2021-08-06 06:01:00,436.7,48.7,,347.0,29.8,25.1,25.0,16.5,60.0,2.4,66.0,0,,,1.8600239574454835,,,,1.0796088583658423,,2,16.5,0.0
2021-08-06 06:02:00,438.7,49.6,,349.5,29.8,25.2,25.1,16.6,61.0,2.3,67.0,0,,,1.8685425008732164,,,,1.0845532543281313,,2,16.6,0.0
2021-08-06 06:03:00,440.3,48.6,,352.0,29.7,25.2,25.1,16.6,59.0,2.4,67.0,0,,,1.8753573356154027,,,,1.0885087710979628,,2,16.6,0.0
2021-08-06 06:04:00,442.3,49.0,,354.6,29.7,25.3,25.3,16.7,59.0,2.4,69.0,0,,,1.8838758790431358,,,,1.093453167060252,,2,16.7,0.0
2021-08-06 06:05:00,444.6,48.2,,357.5,29.7,25.3,25.4,16.7,59.0,2.4,74.0,0,,,1.8936722039850287,,,,1.0991392224168846,,2,16.7,0.0
2021-08-06 06:06:00,446.8,48.2,,360.0,29.7,25.4,25.6,16.7,59.0,2.4,74.0,0,,,1.9030426017555349,,,,1.1045780579754028,,2,16.7,0.0
2021-08-06 06:07:00,448.9,47.1,,362.5,29.7,25.5,25.8,16.7,59.0,2.3,77.0,0,,,1.9119870723546541,,,,1.1097696737358063,,2,16.7,0.0
2021-08-06 06:08:00,450.7,47.4,,365.1,29.7,25.5,25.9,16.8,60.0,2.2,79.0,0,,,1.9196537614396139,,,,1.1142196301018665,,2,16.8,0.0
2021-08-06 06:09:00,452.2,47.1,,367.4,29.7,25.4,25.9,16.9,60.0,2.1,79.0,0,,,1.9260426690104135,,,,1.1179279270735833,,2,16.9,0.0
2021-08-06 06:10:00,454.2,48.4,,370.2,29.7,25.5,26.0,16.9,59.0,2.0,80.0,0,,,1.9345612124381466,,,,1.1228723230358726,,2,16.9,0.0
2021-08-06 06:11:00,455.8,47.8,,372.5,29.6,25.6,26.0,16.8,59.0,2.0,80.0,0,,,1.941376047180333,,,,1.126827839805704,,2,16.8,0.0
2021-08-06 06:12:00,457.6,48.3,,375.3,29.6,25.9,26.0,16.8,60.0,2.0,82.0,0,,,1.9490427362652927,,,,1.1312777961717642,,2,16.8,0.0
2021-08-06 06:13:00,459.1,49.0,,378.0,29.6,26.2,26.1,16.8,60.0,2.0,84.0,0,,,1.9554316438360924,,,,1.1349860931434812,,2,16.8,0.0
2021-08-06 06:14:00,461.2,48.6,,380.6,29.6,26.5,26.4,16.9,60.0,2.0,86.0,0,,,1.9643761144352117,,,,1.1401777089038847,,2,16.9,0.0
2021-08-06 06:15:00,462.7,47.2,,382.9,29.6,26.8,26.8,16.9,60.0,1.9,85.0,0,,,1.9707650220060113,,,,1.1438860058756015,,2,16.9,0.0
2021-08-06 06:16:00,464.5,46.3,,385.2,29.6,27.0,27.0,16.9,60.0,1.9,85.0,0,,,1.978431711090971,,,,1.1483359622416618,,2,16.9,0.0
2021-08-06 06:17:00,466.3,47.1,,387.5,29.6,27.1,27.1,16.9,61.0,2.0,82.0,0,,,1.9860984001759308,,,,1.152785918607722,,2,16.9,0.0
2021-08-06 06:18:00,468.0,48.2,,389.9,29.6,27.3,27.3,16.9,62.0,2.0,78.0,0,,,1.9933391620895038,,,,1.1569886551756678,,2,16.9,0.0
2021-08-06 06:19:00,469.3,48.3,,392.2,29.6,27.3,27.4,16.9,63.0,2.0,73.0,0,,,1.9988762153175301,,,,1.160202512551156,,2,16.9,0.0
2021-08-06 06:20:00,471.1,47.5,,394.8,29.6,27.5,27.6,16.9,64.0,1.9,71.0,0,,,2.00654290440249,,,,1.1646524689172162,,2,16.9,0.0
2021-08-06 06:21:00,472.9,48.2,,397.2,29.6,27.7,27.9,16.9,63.0,1.9,68.0,0,,,2.014209593487449,,,,1.1691024252832762,,2,16.9,0.0
2021-08-06 06:22:00,474.0,47.9,,399.1,29.7,27.9,28.0,17.0,63.0,1.9,64.0,0,,,2.0188947923727025,,,,1.1718218430625356,,2,17.0,0.0
2021-08-06 06:23:00,476.4,47.6,,401.8,29.7,28.1,28.2,17.0,63.0,1.9,59.0,0,,,2.029117044485982,,,,1.1777551182172823,,2,17.0,0.0
2021-08-06 06:24:00,478.0,47.9,,404.4,29.7,28.2,28.4,17.0,63.0,1.9,54.0,0,,,2.035931879228168,,,,1.1817106349871138,,2,17.0,0.0
2021-08-06 06:25:00,479.7,48.8,,406.9,29.7,28.2,28.4,17.1,62.0,2.0,50.0,0,,,2.0431726411417412,,,,1.1859133715550596,,2,17.1,0.0
2021-08-06 06:26:00,481.1,49.4,,409.1,29.7,28.2,28.4,17.1,62.0,2.0,48.0,0,,,2.0491356215411543,,,,1.189374448728662,,2,17.1,0.0
2021-08-06 06:27:00,482.6,50.7,,411.9,29.8,28.4,28.4,17.2,62.0,2.0,47.0,0,,,2.0555245291119544,,,,1.1930827457003792,,2,17.2,0.0
2021-08-06 06:28:00,484.9,50.3,,415.0,29.8,28.5,28.3,17.2,61.0,2.0,47.0,0,,,2.065320854053847,,,,1.1987688010570114,,2,17.2,0.0
2021-08-06 06:29:00,486.2,50.4,,417.1,29.8,28.7,28.3,17.2,60.0,2.2,49.0,0,,,2.0708579072818734,,,,1.2019826584324995,,2,17.2,0.0
2021-08-06 06:30:00,487.5,50.0,,419.4,29.8,28.8,28.3,17.3,61.0,2.3,48.0,0,,,2.0763949605098997,,,,1.2051965158079874,,2,17.3,0.0
2021-08-06 06:31:00,489.2,49.9,,421.7,29.8,29.0,28.3,17.3,61.0,2.4,49.0,0,,,2.0836357224234727,,,,1.2093992523759332,,2,17.3,0.0
2021-08-06 06:32:00,490.8,50.7,,423.9,29.8,29.1,28.3,17.3,61.0,2.5,48.0,0,,,2.090450557165659,,,,1.2133547691457647,,2,17.3,0.0
2021-08-06 06:33:00,492.4,50.6,,426.6,29.7,29.2,28.3,17.2,60.0,2.6,47.0,0,,,2.0972653919078454,,,,1.217310285915596,,2,17.2,0.0
2021-08-06 06:34:00,494.0,50.8,,428.8,29.7,29.3,28.4,17.2,60.0,2.7,48.0,0,,,2.104080226650032,,,,1.2212658026854273,,2,17.2,0.0
2021-08-06 06:35:00,495.7,52.3,,431.5,29.7,29.5,28.4,17.2,60.0,2.6,51.0,0,,,2.111320988563605,,,,1.225468539253373,,2,17.2,0.0
2021-08-06 06:36:00,497.6,52.3,,434.0,29.7,29.5,28.6,17.2,60.0,2.7,53.0,0,,,2.1194136048199512,,,,1.2301657154175478,,2,17.2,0.0
2021-08-06 06:37:00,499.6,52.4,,436.9,29.7,29.4,28.9,17.3,60.0,2.7,53.0,0,,,2.127932148247684,,,,1.2351101113798368,,2,17.3,0.0
2021-08-06 06:38:00,501.5,52.0,,439.4,29.7,29.3,29.0,17.3,61.0,2.6,51.0,0,,,2.1360247645040302,,,,1.2398072875440116,,2,17.3,0.0
2021-08-06 06:39:00,503.6,51.8,,441.9,29.7,29.5,29.0,17.2,61.0,2.6,50.0,0,,,2.14496923510315,,,,1.2449989033044155,,2,17.2,0.0
2021-08-06 06:40:00,505.6,51.6,,444.4,29.7,29.7,29.0,17.2,60.0,2.5,48.0,0,,,2.1534877785308826,,,,1.2499432992667043,,2,17.2,0.0
2021-08-06 06:41:00,507.2,51.4,,446.7,29.7,29.8,29.1,17.2,61.0,2.5,47.0,0,,,2.160302613273069,,,,1.2538988160365359,,2,17.2,0.0
2021-08-06 06:42:00,508.9,51.5,,448.3,29.7,29.9,29.2,17.2,60.0,2.3,49.0,0,,,2.167543375186642,,,,1.2581015526044816,,2,17.2,0.0
2021-08-06 06:43:00,510.5,51.2,,450.6,29.7,30.2,29.5,17.2,61.0,2.1,49.0,0,,,2.1743582099288283,,,,1.262057069374313,,2,17.2,0.0
2021-08-06 06:44:00,513.5,50.6,,454.4,29.7,30.4,29.8,17.3,62.0,2.0,47.0,0,,,2.1871360250704277,,,,1.2694736633177468,,2,17.3,0.0
2021-08-06 06:45:00,515.5,50.8,,457.0,29.7,30.7,30.0,17.3,61.0,1.9,48.0,0,,,2.1956545684981608,,,,1.274418059280036,,2,17.3,0.0
2021-08-06 06:46:00,516.5,51.1,,458.9,29.7,31.1,30.2,17.2,61.0,1.9,48.0,0,,,2.199913840212027,,,,1.2768902572611804,,2,17.2,0.0
2021-08-06 06:47:00,517.6,49.4,,461.0,29.7,31.5,30.5,17.3,62.0,1.7,46.0,0,,,2.2045990390972805,,,,1.2796096750404398,,2,17.3,0.0
2021-08-06 06:48:00,519.6,49.9,,463.3,29.7,31.7,30.5,17.4,60.0,1.7,47.0,0,,,2.213117582525013,,,,1.2845540710027288,,2,17.4,0.0
2021-08-06 06:49:00,521.4,49.9,,465.8,29.7,31.8,30.6,17.4,60.0,1.6,47.0,0,,,2.220784271609973,,,,1.289004027368789,,2,17.4,0.0
2021-08-06 06:50:00,523.2,51.0,,468.5,29.7,31.9,30.7,17.5,61.0,1.6,51.0,0,,,2.2284509606949325,,,,1.2934539837348493,,2,17.5,0.0
2021-08-06 06:51:00,524.7,51.0,,470.6,29.7,32.0,30.7,17.4,61.0,1.6,53.0,0,,,2.234839868265732,,,,1.2971622807065661,,2,17.4,0.0
2021-08-06 06:52:00,524.5,52.0,,471.9,29.7,32.1,30.8,17.5,62.0,1.7,52.0,0,,,2.233988013922959,,,,1.2966678411103374,,2,17.5,0.0
2021-08-06 06:53:00,527.0,52.3,,475.0,29.7,32.1,30.8,17.5,60.0,1.8,51.0,0,,,2.244636193207625,,,,1.3028483360631986,,2,17.5,0.0
2021-08-06 06:54:00,529.0,52.8,,477.9,29.7,32.2,30.8,17.6,59.0,1.8,54.0,0,,,2.253154736635358,,,,1.3077927320254878,,2,17.6,0.0
2021-08-06 06:55:00,530.4,53.6,,480.3,29.7,32.3,31.0,17.6,58.0,1.9,53.0,0,,,2.259117717034771,,,,1.3112538091990904,,2,17.6,0.0
2021-08-06 06:56:00,531.7,55.0,,482.7,29.7,32.4,31.1,17.6,57.0,1.8,51.0,0,,,2.2646547702627977,,,,1.3144676665745785,,2,17.6,0.0
2021-08-06 06:57:00,532.8,54.4,,484.7,29.7,32.4,31.5,17.6,58.0,1.9,54.0,0,,,2.2693399691480503,,,,1.3171870843538371,,2,17.6,0.0
2021-08-06 06:58:00,534.7,54.6,,487.2,29.7,32.5,31.6,17.6,57.0,1.8,58.0,0,,,2.277432585404397,,,,1.3218842605180123,,2,17.6,0.0
2021-08-06 06:59:00,535.8,55.1,,489.0,29.7,32.6,31.6,17.6,58.0,1.8,61.0,0,,,2.2821177842896496,,,,1.324603678297271,,2,17.6,0.0
2021-08-06 07:00:00,536.8,55.2,,491.2,29.7,32.6,31.6,17.6,59.0,1.7,62.0,0,,,2.286377056003516,,,,1.3270758762784154,,2,17.6,0.0
2021-08-06 07:01:00,538.5,53.6,,493.5,29.7,33.0,32.1,17.6,59.0,1.6,59.0,0,,,2.2936178179170894,,,,1.3312786128463616,,2,17.6,0.0
2021-08-06 07:02:00,540.7,52.3,,496.3,29.7,33.3,32.4,17.6,59.0,1.5,56.0,0,,,2.302988215687596,,,,1.3367174484048798,,2,17.6,0.0
2021-08-06 07:03:00,542.3,52.4,,498.3,29.7,33.5,32.6,17.7,59.0,1.5,56.0,0,,,2.3098030504297817,,,,1.340672965174711,,2,17.7,0.0
2021-08-06 07:04:00,543.6,53.8,,500.6,29.7,33.6,32.7,17.7,59.0,1.5,52.0,0,,,2.315340103657808,,,,1.3438868225501988,,2,17.7,0.0
