Dates,FMI - GHI,FMI - DHI,FMI - DNI,FMI - G_POA,FMI - ROOF_TEMP,FMI - NE_MODULE_TEMP,FMI - SW_MODULE_TEMP,FMI - 2M_AIR_TEMP,FMI - AIR_HUM,FMI - 10M_WS,FMI - 10M_WD
2024-01-01 00:00:00,0.0,,,,,,,-15.8,87.0,,
2024-01-01 00:10:00,0.0,,,,,,,-15.8,87.0,,
2024-01-01 00:20:00,0.0,,,,,,,-15.7,87.0,,
2024-01-01 00:30:00,0.0,,,,,,,-15.8,86.0,,
2024-01-01 00:40:00,0.0,,,,,,,-15.9,87.0,,
2024-01-01 00:50:00,0.0,,,,,,,-16.1,87.0,,
2024-01-01 01:00:00,0.0,,,,,,,-16.0,87.0,,
2024-01-01 01:10:00,0.0,,,,,,,-16.1,87.0,,
2024-01-01 01:20:00,0.0,,,,,,,-16.1,87.0,,
2024-01-01 01:30:00,0.0,,,,,,,-16.2,87.0,,
2024-01-01 01:40:00,0.0,,,,,,,-16.5,87.0,,
2024-01-01 01:50:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 02:00:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 02:10:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 02:20:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 02:30:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 02:40:00,0.0,,,,,,,-16.3,87.0,,
2024-01-01 02:50:00,0.0,,,,,,,-16.3,87.0,,
2024-01-01 03:00:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 03:10:00,0.0,,,,,,,-16.3,87.0,,
2024-01-01 03:20:00,0.0,,,,,,,-16.4,86.0,,
2024-01-01 03:30:00,0.0,,,,,,,-16.4,87.0,,
2024-01-01 03:40:00,0.0,,,,,,,-16.2,86.0,,
2024-01-01 03:50:00,0.0,,,,,,,-16.2,86.0,,
2024-01-01 04:00:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 04:10:00,0.0,,,,,,,-16.2,86.0,,
2024-01-01 04:20:00,0.0,,,,,,,-16.1,86.0,,
2024-01-01 04:30:00,0.0,,,,,,,-16.1,86.0,,
2024-01-01 04:40:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 04:50:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 05:00:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 05:10:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 05:20:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 05:30:00,0.0,,,,,,,-16.0,85.0,,
2024-01-01 05:40:00,0.0,,,,,,,-16.2,85.0,,
2024-01-01 05:50:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 06:00:00,0.0,,,,,,,-16.2,85.0,,
2024-01-01 06:10:00,0.0,,,,,,,-16.2,85.0,,
2024-01-01 06:20:00,0.0,,,,,,,-16.3,85.0,,
2024-01-01 06:30:00,0.0,,,,,,,-16.3,86.0,,
2024-01-01 06:40:00,0.0,,,,,,,-16.3,85.0,,
2024-01-01 06:50:00,0.0,,,,,,,-16.4,85.0,,
2024-01-01 07:00:00,0.0,,,,,,,-16.4,85.0,,
2024-01-01 07:10:00,0.0,,,,,,,-16.1,85.0,,
2024-01-01 07:20:00,0.0,,,,,,,-16.2,85.0,,
2024-01-01 07:30:00,0.0,,,,,,,-16.2,84.0,,
2024-01-01 07:40:00,1.0,,,,,,,-16.2,84.0,,
2024-01-01 07:50:00,4.0,,,,,,,-16.3,84.0,,
2024-01-01 08:00:00,9.0,,,,,,,-16.4,84.0,,
2024-01-01 08:10:00,16.0,,,,,,,-16.4,84.0,,
2024-01-01 08:20:00,23.0,,,,,,,-16.4,84.0,,
2024-01-01 08:30:00,36.0,,,,,,,-16.4,84.0,,
2024-01-01 08:40:00,45.0,,,,,,,-16.3,84.0,,
2024-01-01 08:50:00,53.0,,,,,,,-16.3,84.0,,
2024-01-01 09:00:00,61.0,,,,,,,-16.2,84.0,,
2024-01-01 09:10:00,69.0,,,,,,,-16.2,83.0,,
2024-01-01 09:20:00,76.0,,,,,,,-16.1,83.0,,
2024-01-01 09:30:00,82.0,,,,,,,-16.0,83.0,,
2024-01-01 09:40:00,87.0,,,,,,,-15.9,83.0,,
2024-01-01 09:50:00,92.0,,,,,,,-15.8,83.0,,
2024-01-01 10:00:00,95.0,,,,,,,-15.7,83.0,,
2024-01-01 10:10:00,97.0,,,,,,,-15.7,83.0,,
2024-01-01 10:20:00,93.0,,,,,,,-15.6,82.0,,
2024-01-01 10:30:00,99.0,,,,,,,-15.6,82.0,,
2024-01-01 10:40:00,97.0,,,,,,,-15.7,82.0,,
2024-01-01 10:50:00,96.0,,,,,,,-15.7,82.0,,
2024-01-01 11:00:00,96.0,,,,,,,-15.6,81.0,,
2024-01-01 11:10:00,94.0,,,,,,,-15.6,81.0,,
2024-01-01 11:20:00,90.0,,,,,,,-15.6,81.0,,
2024-01-01 11:30:00,86.0,,,,,,,-15.7,81.0,,
2024-01-01 11:40:00,81.0,,,,,,,-15.7,81.0,,
2024-01-01 11:50:00,75.0,,,,,,,-15.7,81.0,,
2024-01-01 12:00:00,68.0,,,,,,,-15.6,81.0,,
2024-01-01 12:10:00,62.0,,,,,,,-15.6,81.0,,
2024-01-01 12:20:00,54.0,,,,,,,-15.6,81.0,,
2024-01-01 12:30:00,40.0,,,,,,,-15.6,80.0,,
2024-01-01 12:40:00,31.0,,,,,,,-15.6,81.0,,
2024-01-01 12:50:00,13.0,,,,,,,-15.6,80.0,,
2024-01-01 13:00:00,9.0,,,,,,,-15.7,80.0,,
2024-01-01 13:10:00,6.0,,,,,,,-15.8,81.0,,
2024-01-01 13:20:00,3.0,,,,,,,-15.9,81.0,,
2024-01-01 13:30:00,1.0,,,,,,,-15.9,81.0,,
2024-01-01 13:40:00,0.0,,,,,,,-16.1,81.0,,
2024-01-01 13:50:00,0.0,,,,,,,-16.1,80.0,,
2024-01-01 14:00:00,0.0,,,,,,,-16.2,81.0,,
2024-01-01 14:10:00,0.0,,,,,,,-16.4,81.0,,
2024-01-01 14:20:00,0.0,,,,,,,-16.5,81.0,,
2024-01-01 14:30:00,0.0,,,,,,,-16.6,82.0,,
2024-01-01 14:40:00,0.0,,,,,,,-16.6,82.0,,
2024-01-01 14:50:00,0.0,,,,,,,-16.8,82.0,,
2024-01-01 15:00:00,0.0,,,,,,,-16.9,82.0,,
2024-01-01 15:10:00,0.0,,,,,,,-17.1,82.0,,
2024-01-01 15:20:00,0.0,,,,,,,-17.2,82.0,,
2024-01-01 15:30:00,0.0,,,,,,,-17.3,82.0,,
2024-01-01 15:40:00,0.0,,,,,,,-17.4,82.0,,
2024-01-01 15:50:00,0.0,,,,,,,-17.5,82.0,,
2024-01-01 16:00:00,0.0,,,,,,,-17.6,82.0,,
2024-01-01 16:10:00,0.0,,,,,,,-17.6,81.0,,
2024-01-01 16:20:00,0.0,,,,,,,-17.6,81.0,,
2024-01-01 16:30:00,0.0,,,,,,,-17.6,81.0,,
2024-01-01 16:40:00,0.0,,,,,,,-17.6,81.0,,
2024-01-01 16:50:00,0.0,,,,,,,-17.6,81.0,,
2024-01-01 17:00:00,0.0,,,,,,,-17.5,81.0,,
2024-01-01 17:10:00,0.0,,,,,,,-17.5,81.0,,
2024-01-01 17:20:00,0.0,,,,,,,-17.6,80.0,,
2024-01-01 17:30:00,0.0,,,,,,,-17.6,80.0,,
2024-01-01 17:40:00,0.0,,,,,,,-17.7,80.0,,
2024-01-01 17:50:00,0.0,,,,,,,-17.9,80.0,,
2024-01-01 18:00:00,0.0,,,,,,,-17.9,81.0,,
2024-01-01 18:10:00,0.0,,,,,,,-17.9,80.0,,
2024-01-01 18:20:00,0.0,,,,,,,-17.9,80.0,,
2024-01-01 18:30:00,0.0,,,,,,,-17.8,80.0,,
2024-01-01 18:40:00,0.0,,,,,,,-17.8,80.0,,
2024-01-01 18:50:00,0.0,,,,,,,-17.7,80.0,,
2024-01-01 19:00:00,0.0,,,,,,,-17.7,80.0,,
2024-01-01 19:10:00,0.0,,,,,,,-17.8,80.0,,
2024-01-01 19:20:00,0.0,,,,,,,-17.9,80.0,,
2024-01-01 19:30:00,0.0,,,,,,,-17.9,80.0,,
2024-01-01 19:40:00,0.0,,,,,,,-18.0,79.0,,
2024-01-01 19:50:00,0.0,,,,,,,-18.0,80.0,,
2024-01-01 20:00:00,0.0,,,,,,,-18.0,80.0,,
2024-01-01 20:10:00,0.0,,,,,,,-18.1,80.0,,
2024-01-01 20:20:00,0.0,,,,,,,-18.0,80.0,,
2024-01-01 20:30:00,0.0,,,,,,,-18.1,80.0,,
2024-01-01 20:40:00,0.0,,,,,,,-18.1,80.0,,
2024-01-01 20:50:00,0.0,,,,,,,-18.0,80.0,,
2024-01-01 21:00:00,0.0,,,,,,,-18.0,80.0,,
2024-01-01 21:10:00,0.0,,,,,,,-18.1,79.0,,
2024-01-01 21:20:00,0.0,,,,,,,-18.1,80.0,,
2024-01-01 21:30:00,0.0,,,,,,,-18.1,80.0,,
2024-01-01 21:40:00,0.0,,,,,,,-18.3,80.0,,
2024-01-01 21:50:00,0.0,,,,,,,-18.3,80.0,,
2024-01-01 22:00:00,0.0,,,,,,,-18.4,80.0,,
2024-01-01 22:10:00,0.0,,,,,,,-18.4,81.0,,
2024-01-01 22:20:00,0.0,,,,,,,-18.5,81.0,,
2024-01-01 22:30:00,0.0,,,,,,,-18.4,81.0,,
2024-01-01 22:40:00,0.0,,,,,,,-18.5,81.0,,
2024-01-01 22:50:00,0.0,,,,,,,-18.6,81.0,,
2024-01-01 23:00:00,0.0,,,,,,,-18.5,82.0,,
2024-01-01 23:10:00,0.0,,,,,,,-18.3,82.0,,
2024-01-01 23:20:00,0.0,,,,,,,-18.3,82.0,,
2024-01-01 23:30:00,0.0,,,,,,,-18.3,82.0,,
2024-01-01 23:40:00,0.0,,,,,,,-18.2,82.0,,
2024-01-01 23:50:00,0.0,,,,,,,-18.2,82.0,,
2024-01-02 00:00:00,0.0,,,,,,,-18.2,82.0,,
2024-01-02 00:10:00,0.0,,,,,,,-18.4,82.0,,
2024-01-02 00:20:00,0.0,,,,,,,-18.5,82.0,,
2024-01-02 00:30:00,0.0,,,,,,,-18.5,82.0,,
2024-01-02 00:40:00,0.0,,,,,,,-18.6,82.0,,
2024-01-02 00:50:00,0.0,,,,,,,-18.6,82.0,,
2024-01-02 01:00:00,0.0,,,,,,,-18.6,82.0,,
2024-01-02 01:10:00,0.0,,,,,,,-18.6,83.0,,
2024-01-02 01:20:00,0.0,,,,,,,-18.5,83.0,,
2024-01-02 01:30:00,0.0,,,,,,,-18.5,83.0,,
2024-01-02 01:40:00,0.0,,,,,,,-18.4,83.0,,
2024-01-02 01:50:00,0.0,,,,,,,-18.4,83.0,,
2024-01-02 02:00:00,0.0,,,,,,,-18.4,82.0,,
2024-01-02 02:10:00,0.0,,,,,,,-18.3,83.0,,
2024-01-02 02:20:00,0.0,,,,,,,-18.3,83.0,,
2024-01-02 02:30:00,0.0,,,,,,,-18.2,83.0,,
2024-01-02 02:40:00,0.0,,,,,,,-18.3,82.0,,
2024-01-02 02:50:00,0.0,,,,,,,-18.3,82.0,,
2024-01-02 03:00:00,0.0,,,,,,,-18.2,82.0,,
2024-01-02 03:10:00,0.0,,,,,,,-18.3,82.0,,
2024-01-02 03:20:00,0.0,,,,,,,-18.1,82.0,,
2024-01-02 03:30:00,0.0,,,,,,,-18.1,82.0,,
2024-01-02 03:40:00,0.0,,,,,,,-18.1,82.0,,
2024-01-02 03:50:00,0.0,,,,,,,-17.9,82.0,,
2024-01-02 04:00:00,0.0,,,,,,,-17.9,82.0,,
2024-01-02 04:10:00,0.0,,,,,,,-17.9,82.0,,
2024-01-02 04:20:00,0.0,,,,,,,-18.0,82.0,,
2024-01-02 04:30:00,0.0,,,,,,,-17.9,82.0,,
2024-01-02 04:40:00,0.0,,,,,,,-17.8,81.0,,
2024-01-02 04:50:00,0.0,,,,,,,-17.8,81.0,,
2024-01-02 05:00:00,0.0,,,,,,,-17.8,81.0,,
2024-01-02 05:10:00,0.0,,,,,,,-17.7,81.0,,
2024-01-02 05:20:00,0.0,,,,,,,-17.7,81.0,,
2024-01-02 05:30:00,0.0,,,,,,,-17.6,81.0,,
2024-01-02 05:40:00,0.0,,,,,,,-17.4,81.0,,
2024-01-02 05:50:00,0.0,,,,,,,-17.2,81.0,,
2024-01-02 06:00:00,0.0,,,,,,,-17.1,81.0,,
2024-01-02 06:10:00,0.0,,,,,,,-16.9,81.0,,
2024-01-02 06:20:00,0.0,,,,,,,-17.0,81.0,,
2024-01-02 06:30:00,0.0,,,,,,,-16.8,81.0,,
2024-01-02 06:40:00,0.0,,,,,,,-16.7,81.0,,
2024-01-02 06:50:00,0.0,,,,,,,-16.7,81.0,,
2024-01-02 07:00:00,0.0,,,,,,,-16.7,81.0,,
2024-01-02 07:10:00,0.0,,,,,,,-16.6,81.0,,
2024-01-02 07:20:00,0.0,,,,,,,-16.5,81.0,,
2024-01-02 07:30:00,0.0,,,,,,,-16.4,81.0,,
2024-01-02 07:40:00,2.0,,,,,,,-16.4,81.0,,
2024-01-02 07:50:00,5.0,,,,,,,-16.3,81.0,,
2024-01-02 08:00:00,7.0,,,,,,,-16.0,81.0,,
2024-01-02 08:10:00,10.0,,,,,,,-15.8,81.0,,
2024-01-02 08:20:00,14.0,,,,,,,-15.8,81.0,,
2024-01-02 08:30:00,16.0,,,,,,,-15.7,81.0,,
2024-01-02 08:40:00,19.0,,,,,,,-15.6,81.0,,
2024-01-02 08:50:00,29.0,,,,,,,-15.7,80.0,,
2024-01-02 09:00:00,32.0,,,,,,,-15.7,80.0,,
2024-01-02 09:10:00,43.0,,,,,,,-15.6,80.0,,
2024-01-02 09:20:00,42.0,,,,,,,-15.5,80.0,,
2024-01-02 09:30:00,39.0,,,,,,,-15.5,80.0,,
2024-01-02 09:40:00,43.0,,,,,,,-15.4,80.0,,
2024-01-02 09:50:00,49.0,,,,,,,-15.4,80.0,,
2024-01-02 10:00:00,50.0,,,,,,,-15.2,80.0,,
2024-01-02 10:10:00,57.0,,,,,,,-15.1,80.0,,
2024-01-02 10:20:00,51.0,,,,,,,-15.1,80.0,,
2024-01-02 10:30:00,58.0,,,,,,,-15.1,80.0,,
2024-01-02 10:40:00,58.0,,,,,,,-15.2,80.0,,
2024-01-02 10:50:00,55.0,,,,,,,-15.4,80.0,,
2024-01-02 11:00:00,51.0,,,,,,,-15.5,81.0,,
2024-01-02 11:10:00,50.0,,,,,,,-15.7,81.0,,
2024-01-02 11:20:00,49.0,,,,,,,-15.8,81.0,,
2024-01-02 11:30:00,50.0,,,,,,,-15.9,81.0,,
2024-01-02 11:40:00,70.0,,,,,,,-15.9,81.0,,
2024-01-02 11:50:00,89.0,,,,,,,-15.8,80.0,,
2024-01-02 12:00:00,68.0,,,,,,,-15.6,79.0,,
2024-01-02 12:10:00,71.0,,,,,,,-15.6,78.0,,
2024-01-02 12:20:00,49.0,,,,,,,-15.5,78.0,,
2024-01-02 12:30:00,57.0,,,,,,,-15.4,78.0,,
2024-01-02 12:40:00,39.0,,,,,,,-15.5,78.0,,
2024-01-02 12:50:00,23.0,,,,,,,-15.4,78.0,,
2024-01-02 13:00:00,21.0,,,,,,,-15.3,78.0,,
2024-01-02 13:10:00,14.0,,,,,,,-15.2,78.0,,
2024-01-02 13:20:00,8.0,,,,,,,-15.3,78.0,,
2024-01-02 13:30:00,5.0,,,,,,,-15.3,78.0,,
2024-01-02 13:40:00,1.0,,,,,,,-15.2,78.0,,
2024-01-02 13:50:00,0.0,,,,,,,-15.4,78.0,,
2024-01-02 14:00:00,0.0,,,,,,,-15.4,79.0,,
2024-01-02 14:10:00,0.0,,,,,,,-15.5,79.0,,
2024-01-02 14:20:00,0.0,,,,,,,-15.4,79.0,,
2024-01-02 14:30:00,0.0,,,,,,,-15.5,78.0,,
2024-01-02 14:40:00,0.0,,,,,,,-15.5,77.0,,
2024-01-02 14:50:00,0.0,,,,,,,-15.7,77.0,,
2024-01-02 15:00:00,0.0,,,,,,,-15.8,77.0,,
2024-01-02 15:10:00,0.0,,,,,,,-16.0,75.0,,
2024-01-02 15:20:00,0.0,,,,,,,-16.3,75.0,,
2024-01-02 15:30:00,0.0,,,,,,,-16.5,74.0,,
2024-01-02 15:40:00,0.0,,,,,,,-16.7,74.0,,
2024-01-02 15:50:00,0.0,,,,,,,-16.8,75.0,,
2024-01-02 16:00:00,0.0,,,,,,,-16.9,75.0,,
2024-01-02 16:10:00,0.0,,,,,,,-17.1,75.0,,
2024-01-02 16:20:00,0.0,,,,,,,-17.3,75.0,,
2024-01-02 16:30:00,0.0,,,,,,,-17.4,76.0,,
2024-01-02 16:40:00,0.0,,,,,,,-17.5,77.0,,
2024-01-02 16:50:00,0.0,,,,,,,-17.6,78.0,,
2024-01-02 17:00:00,0.0,,,,,,,-17.7,79.0,,
2024-01-02 17:10:00,0.0,,,,,,,-17.8,78.0,,
2024-01-02 17:20:00,0.0,,,,,,,-17.9,78.0,,
2024-01-02 17:30:00,0.0,,,,,,,-18.1,79.0,,
2024-01-02 17:40:00,0.0,,,,,,,-18.1,79.0,,
2024-01-02 17:50:00,0.0,,,,,,,-18.2,79.0,,
2024-01-02 18:00:00,0.0,,,,,,,-18.4,80.0,,
2024-01-02 18:10:00,0.0,,,,,,,-18.5,81.0,,
2024-01-02 18:20:00,0.0,,,,,,,-18.5,82.0,,
2024-01-02 18:30:00,0.0,,,,,,,-18.4,82.0,,
2024-01-02 18:40:00,0.0,,,,,,,-18.5,82.0,,
2024-01-02 18:50:00,0.0,,,,,,,-18.6,82.0,,
2024-01-02 19:00:00,0.0,,,,,,,-18.6,82.0,,
2024-01-02 19:10:00,0.0,,,,,,,-18.6,83.0,,
2024-01-02 19:20:00,0.0,,,,,,,-18.6,83.0,,
2024-01-02 19:30:00,0.0,,,,,,,-18.7,83.0,,
2024-01-02 19:40:00,0.0,,,,,,,-18.6,83.0,,
2024-01-02 19:50:00,0.0,,,,,,,-18.6,82.0,,
2024-01-02 20:00:00,0.0,,,,,,,-18.7,82.0,,
2024-01-02 20:10:00,0.0,,,,,,,-18.7,82.0,,
2024-01-02 20:20:00,0.0,,,,,,,-18.9,82.0,,
2024-01-02 20:30:00,0.0,,,,,,,-19.0,82.0,,
2024-01-02 20:40:00,0.0,,,,,,,-18.9,82.0,,
2024-01-02 20:50:00,0.0,,,,,,,-19.0,82.0,,
2024-01-02 21:00:00,0.0,,,,,,,-19.2,82.0,,
2024-01-02 21:10:00,0.0,,,,,,,-19.3,82.0,,
2024-01-02 21:20:00,0.0,,,,,,,-19.3,82.0,,
2024-01-02 21:30:00,0.0,,,,,,,-19.4,82.0,,
2024-01-02 21:40:00,0.0,,,,,,,-19.5,82.0,,
2024-01-02 21:50:00,0.0,,,,,,,-19.5,82.0,,
2024-01-02 22:00:00,0.0,,,,,,,-19.5,82.0,,
2024-01-02 22:10:00,0.0,,,,,,,-19.5,82.0,,
2024-01-02 22:20:00,0.0,,,,,,,-19.4,83.0,,
2024-01-02 22:30:00,0.0,,,,,,,-19.3,83.0,,
2024-01-02 22:40:00,0.0,,,,,,,-19.2,83.0,,
2024-01-02 22:50:00,0.0,,,,,,,-19.2,83.0,,
2024-01-02 23:00:00,0.0,,,,,,,-19.2,83.0,,
2024-01-02 23:10:00,0.0,,,,,,,-19.0,83.0,,
2024-01-02 23:20:00,0.0,,,,,,,-18.9,83.0,,
2024-01-02 23:30:00,0.0,,,,,,,-18.7,84.0,,
2024-01-02 23:40:00,0.0,,,,,,,-18.7,83.0,,
2024-01-02 23:50:00,0.0,,,,,,,-18.8,83.0,,
2024-01-03 00:00:00,0.0,,,,,,,-18.7,82.0,,
2024-01-03 00:10:00,0.0,,,,,,,-18.8,82.0,,
2024-01-03 00:20:00,0.0,,,,,,,-19.0,82.0,,
2024-01-03 00:30:00,0.0,,,,,,,-19.1,81.0,,
2024-01-03 00:40:00,0.0,,,,,,,-19.1,81.0,,
2024-01-03 00:50:00,0.0,,,,,,,-19.0,81.0,,
2024-01-03 01:00:00,0.0,,,,,,,-19.1,81.0,,
2024-01-03 01:10:00,0.0,,,,,,,-19.0,81.0,,
2024-01-03 01:20:00,0.0,,,,,,,-18.9,80.0,,
2024-01-03 01:30:00,0.0,,,,,,,-18.8,80.0,,
2024-01-03 01:40:00,0.0,,,,,,,-19.0,79.0,,
2024-01-03 01:50:00,0.0,,,,,,,-18.8,79.0,,
2024-01-03 02:00:00,0.0,,,,,,,-19.0,79.0,,
2024-01-03 02:10:00,0.0,,,,,,,-19.0,79.0,,
2024-01-03 02:20:00,0.0,,,,,,,-19.0,79.0,,
2024-01-03 02:30:00,0.0,,,,,,,-19.1,79.0,,
2024-01-03 02:40:00,0.0,,,,,,,-19.0,80.0,,
2024-01-03 02:50:00,0.0,,,,,,,-19.0,80.0,,
2024-01-03 03:00:00,0.0,,,,,,,-19.1,80.0,,
2024-01-03 03:10:00,0.0,,,,,,,-19.0,80.0,,
2024-01-03 03:20:00,0.0,,,,,,,-18.9,80.0,,
2024-01-03 03:30:00,0.0,,,,,,,-18.9,79.0,,
2024-01-03 03:40:00,0.0,,,,,,,-19.0,79.0,,
2024-01-03 03:50:00,0.0,,,,,,,-19.0,79.0,,
2024-01-03 04:00:00,0.0,,,,,,,-19.1,79.0,,
2024-01-03 04:10:00,0.0,,,,,,,-19.1,79.0,,
2024-01-03 04:20:00,0.0,,,,,,,-19.2,80.0,,
2024-01-03 04:30:00,0.0,,,,,,,-19.2,80.0,,
2024-01-03 04:40:00,0.0,,,,,,,-19.2,80.0,,
2024-01-03 04:50:00,0.0,,,,,,,-19.2,80.0,,
2024-01-03 05:00:00,0.0,,,,,,,-19.2,80.0,,
2024-01-03 05:10:00,0.0,,,,,,,-19.1,81.0,,
2024-01-03 05:20:00,0.0,,,,,,,-19.2,80.0,,
2024-01-03 05:30:00,0.0,,,,,,,-18.9,81.0,,
2024-01-03 05:40:00,0.0,,,,,,,-18.8,80.0,,
2024-01-03 05:50:00,0.0,,,,,,,-18.8,80.0,,
2024-01-03 06:00:00,0.0,,,,,,,-18.7,80.0,,
2024-01-03 06:10:00,0.0,,,,,,,-18.6,80.0,,
2024-01-03 06:20:00,0.0,,,,,,,-18.6,79.0,,
2024-01-03 06:30:00,0.0,,,,,,,-18.6,79.0,,
2024-01-03 06:40:00,0.0,,,,,,,-18.5,79.0,,
2024-01-03 06:50:00,0.0,,,,,,,-18.5,80.0,,
2024-01-03 07:00:00,0.0,,,,,,,-18.5,79.0,,
2024-01-03 07:10:00,0.0,,,,,,,-18.4,80.0,,
2024-01-03 07:20:00,0.0,,,,,,,-18.4,80.0,,
2024-01-03 07:30:00,1.0,,,,,,,-18.4,79.0,,
2024-01-03 07:40:00,3.0,,,,,,,-18.3,79.0,,
2024-01-03 07:50:00,6.0,,,,,,,-18.2,79.0,,
2024-01-03 08:00:00,11.0,,,,,,,-18.1,79.0,,
2024-01-03 08:10:00,19.0,,,,,,,-18.0,79.0,,
2024-01-03 08:20:00,29.0,,,,,,,-17.8,79.0,,
2024-01-03 08:30:00,46.0,,,,,,,-17.8,79.0,,
2024-01-03 08:40:00,46.0,,,,,,,-17.7,79.0,,
2024-01-03 08:50:00,53.0,,,,,,,-17.6,79.0,,
2024-01-03 09:00:00,63.0,,,,,,,-17.5,79.0,,
2024-01-03 09:10:00,66.0,,,,,,,-17.5,79.0,,
2024-01-03 09:20:00,76.0,,,,,,,-17.6,79.0,,
2024-01-03 09:30:00,81.0,,,,,,,-17.5,79.0,,
2024-01-03 09:40:00,86.0,,,,,,,-17.5,79.0,,
2024-01-03 09:50:00,91.0,,,,,,,-17.4,79.0,,
2024-01-03 10:00:00,87.0,,,,,,,-17.2,79.0,,
2024-01-03 10:10:00,97.0,,,,,,,-17.0,79.0,,
2024-01-03 10:20:00,99.0,,,,,,,-16.8,79.0,,
2024-01-03 10:30:00,94.0,,,,,,,-16.6,79.0,,
2024-01-03 10:40:00,100.0,,,,,,,-16.5,79.0,,
2024-01-03 10:50:00,97.0,,,,,,,-16.4,79.0,,
2024-01-03 11:00:00,96.0,,,,,,,-16.3,79.0,,
2024-01-03 11:10:00,89.0,,,,,,,-16.3,79.0,,
2024-01-03 11:20:00,90.0,,,,,,,-16.3,79.0,,
2024-01-03 11:30:00,86.0,,,,,,,-16.2,79.0,,
2024-01-03 11:40:00,81.0,,,,,,,-16.1,79.0,,
2024-01-03 11:50:00,76.0,,,,,,,-16.1,79.0,,
2024-01-03 12:00:00,69.0,,,,,,,-16.1,79.0,,
2024-01-03 12:10:00,62.0,,,,,,,-16.1,79.0,,
2024-01-03 12:20:00,54.0,,,,,,,-16.1,80.0,,
2024-01-03 12:30:00,46.0,,,,,,,-16.1,80.0,,
2024-01-03 12:40:00,38.0,,,,,,,-16.2,80.0,,
2024-01-03 12:50:00,17.0,,,,,,,-16.3,80.0,,
2024-01-03 13:00:00,13.0,,,,,,,-16.4,81.0,,
2024-01-03 13:10:00,10.0,,,,,,,-16.4,80.0,,
2024-01-03 13:20:00,7.0,,,,,,,-16.6,80.0,,
2024-01-03 13:30:00,4.0,,,,,,,-16.7,81.0,,
2024-01-03 13:40:00,1.0,,,,,,,-16.6,81.0,,
2024-01-03 13:50:00,0.0,,,,,,,-16.8,81.0,,
2024-01-03 14:00:00,0.0,,,,,,,-16.9,80.0,,
2024-01-03 14:10:00,0.0,,,,,,,-17.0,81.0,,
2024-01-03 14:20:00,0.0,,,,,,,-17.1,81.0,,
2024-01-03 14:30:00,0.0,,,,,,,-17.3,81.0,,
2024-01-03 14:40:00,0.0,,,,,,,-17.3,81.0,,
2024-01-03 14:50:00,0.0,,,,,,,-17.4,81.0,,
2024-01-03 15:00:00,0.0,,,,,,,-17.6,81.0,,
2024-01-03 15:10:00,0.0,,,,,,,-17.7,81.0,,
2024-01-03 15:20:00,0.0,,,,,,,-17.7,81.0,,
2024-01-03 15:30:00,0.0,,,,,,,-17.8,81.0,,
2024-01-03 15:40:00,0.0,,,,,,,-17.8,81.0,,
2024-01-03 15:50:00,0.0,,,,,,,-17.8,81.0,,
2024-01-03 16:00:00,0.0,,,,,,,-17.8,81.0,,
2024-01-03 16:10:00,0.0,,,,,,,-17.9,80.0,,
2024-01-03 16:20:00,0.0,,,,,,,-18.1,80.0,,
2024-01-03 16:30:00,0.0,,,,,,,-18.1,81.0,,
2024-01-03 16:40:00,0.0,,,,,,,-18.2,81.0,,
2024-01-03 16:50:00,0.0,,,,,,,-18.3,81.0,,
2024-01-03 17:00:00,0.0,,,,,,,-18.4,80.0,,
2024-01-03 17:10:00,0.0,,,,,,,-18.4,81.0,,
2024-01-03 17:20:00,0.0,,,,,,,-18.5,80.0,,
2024-01-03 17:30:00,0.0,,,,,,,-18.5,80.0,,
2024-01-03 17:40:00,0.0,,,,,,,-18.5,80.0,,
2024-01-03 17:50:00,0.0,,,,,,,-18.5,79.0,,
2024-01-03 18:00:00,0.0,,,,,,,-18.5,79.0,,
2024-01-03 18:10:00,0.0,,,,,,,-18.4,77.0,,
2024-01-03 18:20:00,0.0,,,,,,,-18.4,76.0,,
2024-01-03 18:30:00,0.0,,,,,,,-18.6,76.0,,
2024-01-03 18:40:00,0.0,,,,,,,-18.5,76.0,,
2024-01-03 18:50:00,0.0,,,,,,,-18.6,75.0,,
2024-01-03 19:00:00,0.0,,,,,,,-18.7,75.0,,
2024-01-03 19:10:00,0.0,,,,,,,-18.8,75.0,,
2024-01-03 19:20:00,0.0,,,,,,,-18.9,76.0,,
2024-01-03 19:30:00,0.0,,,,,,,-18.9,76.0,,
2024-01-03 19:40:00,0.0,,,,,,,-19.0,77.0,,
