Dates,TOA,CAMS - clear_sky_GHI,CAMS - clear_sky_BHI,CAMS - clear_sky_DHI,CAMS - clear_sky_BNI,CAMS - GHI,CAMS - BHI,CAMS - DHI,CAMS - BNI,CAMS - reliability,CAMS - sza,CAMS - albedo,CAMS - cloud_coverage
2025-02-08 11:04:00+00:00,4.794,3.2004,2.3437,0.8567,11.4022,0.3715,0.0,0.3715,0.0,1.0,78.1386,0.3618,100
2025-02-08 11:05:00+00:00,4.786,3.1936,2.3375,0.856,11.3913,0.371,0.0,0.371,0.0,1.0,78.1586,0.3618,100
2025-02-08 11:06:00+00:00,4.7778,3.1866,2.3313,0.8553,11.3801,0.3705,0.0,0.3705,0.0,1.0,78.179,0.3619,100
2025-02-08 11:07:00+00:00,4.7695,3.1795,2.3249,0.8546,11.3688,0.3699,0.0,0.3699,0.0,1.0,78.2,0.3619,100
2025-02-08 11:08:00+00:00,4.761,3.1722,2.3183,0.8538,11.3571,0.3694,0.0,0.3694,0.0,1.0,78.2214,0.3619,100
2025-02-08 11:09:00+00:00,4.7522,3.1647,2.3117,0.8531,11.3453,0.3688,0.0,0.3688,0.0,1.0,78.2433,0.3619,100
2025-02-08 11:10:00+00:00,4.7433,3.1571,2.3049,0.8523,11.3332,0.3682,0.0,0.3682,0.0,1.0,78.2657,0.3619,100
2025-02-08 11:11:00+00:00,4.7342,3.1494,2.2979,0.8514,11.3208,0.3676,0.0,0.3676,0.0,1.0,78.2886,0.362,100
2025-02-08 11:12:00+00:00,4.7249,3.1415,2.2909,0.8506,11.3083,0.3669,0.0,0.3669,0.0,1.0,78.3119,0.362,100
2025-02-08 11:13:00+00:00,4.7154,3.1334,2.2837,0.8497,11.2954,0.3663,0.0,0.3663,0.0,1.0,78.3357,0.362,100
2025-02-08 11:14:00+00:00,4.7057,3.1252,2.2763,0.8488,11.2824,0.3656,0.0,0.3656,0.0,1.0,78.36,0.362,100
2025-02-08 11:15:00+00:00,4.6958,3.1168,2.2689,0.8479,11.269,0.3649,0.0,0.3649,0.0,1.0,78.3848,0.362,100
2025-02-08 11:16:00+00:00,4.6857,3.1082,2.2613,0.8469,11.2555,0.3641,0.0,0.3641,0.0,1.0,78.4101,0.3621,100
2025-02-08 11:17:00+00:00,4.6755,3.0995,2.2536,0.846,11.2417,0.3634,0.0,0.3634,0.0,1.0,78.4358,0.3621,100
2025-02-08 11:18:00+00:00,4.665,3.0907,2.2457,0.845,11.2276,0.3626,0.0,0.3626,0.0,1.0,78.462,0.3621,100
2025-02-08 11:19:00+00:00,4.6544,3.0817,2.2377,0.8439,11.2133,0.3618,0.0,0.3618,0.0,1.0,78.4887,0.3621,100
2025-02-08 11:20:00+00:00,4.6436,3.0725,2.2296,0.8429,11.1987,0.361,0.0,0.361,0.0,1.0,78.5158,0.3622,100
2025-02-08 11:21:00+00:00,4.6325,3.0632,2.2214,0.8418,11.1838,0.3602,0.0,0.3602,0.0,1.0,78.5434,0.3622,100
2025-02-08 11:22:00+00:00,4.6213,3.0537,2.213,0.8407,11.1687,0.3593,0.0,0.3593,0.0,1.0,78.5715,0.3622,100
2025-02-08 11:23:00+00:00,4.6099,3.0441,2.2045,0.8396,11.1534,0.3584,0.0,0.3584,0.0,1.0,78.6001,0.3623,100
2025-02-08 11:24:00+00:00,4.5983,3.0343,2.1959,0.8384,11.1377,0.3576,0.0,0.3576,0.0,1.0,78.6291,0.3623,100
2025-02-08 11:25:00+00:00,4.5866,3.0244,2.1872,0.8373,11.1219,0.3566,0.0,0.3566,0.0,1.0,78.6586,0.3623,100
2025-02-08 11:26:00+00:00,4.5746,3.0143,2.1783,0.8361,11.1057,0.3557,0.0,0.3557,0.0,1.0,78.6886,0.3623,100
2025-02-08 11:27:00+00:00,4.5624,3.0041,2.1693,0.8348,11.0893,0.3548,0.0,0.3548,0.0,1.0,78.7191,0.3624,100
2025-02-08 11:28:00+00:00,4.5501,2.9937,2.1602,0.8336,11.0726,0.3539,0.0,0.3539,0.0,1.0,78.75,0.3624,100
2025-02-08 11:29:00+00:00,4.5376,2.9832,2.1509,0.8323,11.0556,0.3529,0.0,0.3529,0.0,1.0,78.7814,0.3624,100
2025-02-08 11:30:00+00:00,4.5249,2.9725,2.1415,0.831,11.0384,0.352,0.0,0.352,0.0,1.0,78.8132,0.3625,100
2025-02-08 11:31:00+00:00,4.5119,2.9617,2.132,0.8297,11.0209,0.351,0.0,0.351,0.0,1.0,78.8455,0.3625,100
2025-02-08 11:32:00+00:00,4.4989,2.9507,2.1224,0.8283,11.0031,0.35,0.0,0.35,0.0,1.0,78.8783,0.3625,100
2025-02-08 11:33:00+00:00,4.4856,2.9396,2.1127,0.8269,10.985,0.349,0.0,0.349,0.0,1.0,78.9115,0.3625,100
2025-02-08 11:34:00+00:00,4.4721,2.9283,2.1028,0.8255,10.9666,0.3479,0.0,0.3479,0.0,1.0,78.9452,0.3626,100
2025-02-08 11:35:00+00:00,4.4585,2.9169,2.0928,0.824,10.948,0.3469,0.0,0.3469,0.0,1.0,78.9794,0.3626,100
2025-02-08 11:36:00+00:00,4.4446,2.9053,2.0827,0.8226,10.9291,0.3458,0.0,0.3458,0.0,1.0,79.014,0.3626,100
2025-02-08 11:37:00+00:00,4.4306,2.8936,2.0725,0.8211,10.9099,0.3447,0.0,0.3447,0.0,1.0,79.0491,0.3627,100
2025-02-08 11:38:00+00:00,4.4164,2.8817,2.0622,0.8196,10.8904,0.3436,0.0,0.3436,0.0,1.0,79.0847,0.3627,100
2025-02-08 11:39:00+00:00,4.402,2.8697,2.0517,0.818,10.8705,0.3425,0.0,0.3425,0.0,1.0,79.1207,0.3627,100
2025-02-08 11:40:00+00:00,4.3874,2.8576,2.0411,0.8164,10.8504,0.3413,0.0,0.3413,0.0,1.0,79.1571,0.3628,100
2025-02-08 11:41:00+00:00,4.3727,2.8453,2.0305,0.8148,10.83,0.3401,0.0,0.3401,0.0,1.0,79.1941,0.3628,100
2025-02-08 11:42:00+00:00,4.3577,2.8328,2.0196,0.8132,10.8093,0.3427,0.0,0.3427,0.0,1.0,79.2314,0.3628,100
2025-02-08 11:43:00+00:00,4.3426,2.8202,2.0087,0.8115,10.7883,0.3475,0.0,0.3475,0.0,1.0,79.2693,0.3629,100
2025-02-08 11:44:00+00:00,4.3273,2.8075,1.9977,0.8098,10.767,0.3522,0.0,0.3522,0.0,1.0,79.3076,0.3629,100
2025-02-08 11:45:00+00:00,4.3118,2.7946,1.9865,0.8081,10.7454,0.3569,0.0,0.3569,0.0,1.0,79.3463,0.3629,100
2025-02-08 11:46:00+00:00,4.2961,2.7816,1.9753,0.8063,10.7235,0.3615,0.0,0.3615,0.0,1.0,79.3855,0.363,100
2025-02-08 11:47:00+00:00,4.2802,2.7684,1.9639,0.8046,10.7012,0.366,0.0,0.366,0.0,1.0,79.4252,0.363,100
2025-02-08 11:48:00+00:00,4.2642,2.7551,1.9524,0.8027,10.6786,0.3705,0.0,0.3705,0.0,1.0,79.4653,0.363,100
2025-02-08 11:49:00+00:00,4.2479,2.7417,1.9408,0.8009,10.6557,0.3749,0.0,0.3749,0.0,1.0,79.5058,0.3631,100
2025-02-08 11:50:00+00:00,4.2315,2.7281,1.9291,0.799,10.6325,0.3791,0.0,0.3791,0.0,1.0,79.5468,0.3631,100
2025-02-08 11:51:00+00:00,4.2149,2.7144,1.9173,0.7971,10.609,0.3834,0.0,0.3834,0.0,1.0,79.5883,0.3632,100
2025-02-08 11:52:00+00:00,4.1981,2.7005,1.9053,0.7952,10.5851,0.3875,0.0,0.3875,0.0,1.0,79.6302,0.3632,100
2025-02-08 11:53:00+00:00,4.1812,2.6865,1.8933,0.7932,10.5609,0.3915,0.0,0.3915,0.0,1.0,79.6725,0.3632,100
2025-02-08 11:54:00+00:00,4.1641,2.6724,1.8812,0.7912,10.5363,0.3955,0.0,0.3955,0.0,1.0,79.7153,0.3633,100
2025-02-08 11:55:00+00:00,4.1467,2.6581,1.8689,0.7892,10.5114,0.3993,0.0,0.3993,0.0,1.0,79.7585,0.3633,100
2025-02-08 11:56:00+00:00,4.1292,2.6437,1.8566,0.7872,10.4862,0.4031,0.0,0.4031,0.0,1.0,79.8022,0.3633,100
2025-02-08 11:57:00+00:00,4.1116,2.6292,1.8441,0.7851,10.4606,0.4002,0.0,0.4002,0.0,1.0,79.8463,0.3634,100
2025-02-08 11:58:00+00:00,4.0937,2.6145,1.8315,0.783,10.4347,0.3931,0.0,0.3931,0.0,1.0,79.8909,0.3634,100
2025-02-08 11:59:00+00:00,4.0757,2.5997,1.8189,0.7808,10.4084,0.386,0.0,0.386,0.0,1.0,79.9359,0.3635,100
2025-02-08 12:00:00+00:00,4.0574,2.5847,1.806,0.7787,10.381,0.3789,0.0,0.3789,0.0,1.0,79.9813,0.3635,100
2025-02-08 12:01:00+00:00,4.0391,2.5694,1.7928,0.7766,10.3525,0.3719,0.0,0.3719,0.0,1.0,80.0272,0.3635,100
2025-02-08 12:02:00+00:00,4.0205,2.5541,1.7796,0.7744,10.3235,0.3649,0.0,0.3649,0.0,1.0,80.0735,0.3636,100
2025-02-08 12:03:00+00:00,4.0017,2.5386,1.7663,0.7723,10.2943,0.3579,0.0,0.3579,0.0,1.0,80.1203,0.3636,100
2025-02-08 12:04:00+00:00,3.9828,2.5229,1.7529,0.7701,10.2646,0.351,0.0,0.351,0.0,1.0,80.1675,0.3636,100
2025-02-08 12:05:00+00:00,3.9637,2.5072,1.7394,0.7678,10.2346,0.3441,0.0,0.3441,0.0,1.0,80.2151,0.3637,100
2025-02-08 12:06:00+00:00,3.9444,2.4913,1.7258,0.7656,10.2042,0.3373,0.0,0.3373,0.0,1.0,80.2632,0.3637,100
2025-02-08 12:07:00+00:00,3.925,2.4753,1.7121,0.7632,10.1734,0.3305,0.0,0.3305,0.0,1.0,80.3116,0.3637,100
2025-02-08 12:08:00+00:00,3.9053,2.4592,1.6983,0.7609,10.1422,0.3237,0.0,0.3237,0.0,1.0,80.3606,0.3638,100
2025-02-08 12:09:00+00:00,3.8855,2.4429,1.6844,0.7585,10.1106,0.317,0.0,0.317,0.0,1.0,80.4099,0.3638,100
2025-02-08 12:10:00+00:00,3.8655,2.4265,1.6704,0.7561,10.0786,0.3103,0.0,0.3103,0.0,1.0,80.4597,0.3638,100
2025-02-08 12:11:00+00:00,3.8454,2.41,1.6564,0.7537,10.0462,0.3037,0.0,0.3037,0.0,1.0,80.5099,0.3639,100
2025-02-08 12:12:00+00:00,3.825,2.3934,1.6422,0.7512,10.0134,0.3004,0.0,0.3004,0.0,1.0,80.5605,0.3639,100
2025-02-08 12:13:00+00:00,3.8045,2.3767,1.628,0.7486,9.9802,0.2992,0.0,0.2992,0.0,1.0,80.6116,0.3639,100
2025-02-08 12:14:00+00:00,3.7839,2.3598,1.6137,0.7461,9.9465,0.298,0.0,0.298,0.0,1.0,80.6631,0.364,100
2025-02-08 12:15:00+00:00,3.763,2.3428,1.5993,0.7435,9.9125,0.2967,0.0,0.2967,0.0,1.0,80.715,0.364,100
2025-02-08 12:16:00+00:00,3.742,2.3257,1.5849,0.7408,9.878,0.2954,0.0,0.2954,0.0,1.0,80.7673,0.364,100
2025-02-08 12:17:00+00:00,3.7208,2.3085,1.5703,0.7382,9.8431,0.2941,0.0,0.2941,0.0,1.0,80.8201,0.3641,100
2025-02-08 12:18:00+00:00,3.6994,2.2911,1.5557,0.7355,9.8077,0.2927,0.0,0.2927,0.0,1.0,80.8733,0.3641,100
2025-02-08 12:19:00+00:00,3.6779,2.2737,1.541,0.7327,9.7719,0.2913,0.0,0.2913,0.0,1.0,80.9269,0.3641,100
2025-02-08 12:20:00+00:00,3.6562,2.2561,1.5262,0.7299,9.7356,0.2899,0.0,0.2899,0.0,1.0,80.9809,0.3642,100
2025-02-08 12:21:00+00:00,3.6343,2.2384,1.5113,0.7271,9.6989,0.2885,0.0,0.2885,0.0,1.0,81.0353,0.3642,100
2025-02-08 12:22:00+00:00,3.6122,2.2206,1.4964,0.7242,9.6617,0.287,0.0,0.287,0.0,1.0,81.0901,0.3642,100
2025-02-08 12:23:00+00:00,3.59,2.2027,1.4814,0.7213,9.6241,0.2855,0.0,0.2855,0.0,1.0,81.1454,0.3643,100
2025-02-08 12:24:00+00:00,3.5676,2.1847,1.4663,0.7183,9.586,0.284,0.0,0.284,0.0,1.0,81.2011,0.3643,100
2025-02-08 12:25:00+00:00,3.545,2.1666,1.4512,0.7154,9.5474,0.2825,0.0,0.2825,0.0,1.0,81.2571,0.3643,100
2025-02-08 12:26:00+00:00,3.5223,2.1483,1.436,0.7123,9.5084,0.2809,0.0,0.2809,0.0,1.0,81.3136,0.3644,100
2025-02-08 12:27:00+00:00,3.4994,2.13,1.4207,0.7092,9.4688,0.2794,0.0,0.2794,0.0,1.0,81.3705,0.3644,100
2025-02-08 12:28:00+00:00,3.4763,2.1115,1.4054,0.7061,9.4288,0.278,0.0,0.278,0.0,1.0,81.4278,0.3644,100
2025-02-08 12:29:00+00:00,3.4531,2.093,1.39,0.703,9.3882,0.2765,0.0,0.2765,0.0,1.0,81.4856,0.3645,100
2025-02-08 12:30:00+00:00,3.4297,2.0743,1.3745,0.6998,9.3472,0.275,0.0,0.275,0.0,1.0,81.5437,0.3645,100
2025-02-08 12:31:00+00:00,3.4061,2.0556,1.359,0.6965,9.3056,0.2735,0.0,0.2735,0.0,1.0,81.6022,0.3645,100
2025-02-08 12:32:00+00:00,3.3824,2.0367,1.3435,0.6932,9.2635,0.2719,0.0,0.2719,0.0,1.0,81.6611,0.3645,100
2025-02-08 12:33:00+00:00,3.3585,2.0177,1.3278,0.6899,9.2209,0.2704,0.0,0.2704,0.0,1.0,81.7205,0.3646,100
2025-02-08 12:34:00+00:00,3.3344,1.9987,1.3121,0.6865,9.1777,0.2687,0.0,0.2687,0.0,1.0,81.7802,0.3646,100
2025-02-08 12:35:00+00:00,3.3102,1.9795,1.2964,0.6831,9.134,0.2671,0.0,0.2671,0.0,1.0,81.8403,0.3646,100
2025-02-08 12:36:00+00:00,3.2858,1.9603,1.2806,0.6796,9.0898,0.2654,0.0,0.2654,0.0,1.0,81.9009,0.3646,100
2025-02-08 12:37:00+00:00,3.2613,1.9409,1.2648,0.6761,9.045,0.2637,0.0,0.2637,0.0,1.0,81.9618,0.3647,100
2025-02-08 12:38:00+00:00,3.2366,1.9215,1.2489,0.6726,8.9996,0.262,0.0,0.262,0.0,1.0,82.0231,0.3647,100
2025-02-08 12:39:00+00:00,3.2117,1.9019,1.233,0.669,8.9537,0.2602,0.0,0.2602,0.0,1.0,82.0848,0.3647,100
2025-02-08 12:40:00+00:00,3.1866,1.8823,1.217,0.6653,8.9072,0.2584,0.0,0.2584,0.0,1.0,82.147,0.3647,100
2025-02-08 12:41:00+00:00,3.1614,1.8626,1.201,0.6616,8.8601,0.2566,0.0,0.2566,0.0,1.0,82.2095,0.3647,100
2025-02-08 12:42:00+00:00,3.136,1.8428,1.185,0.6579,8.8124,0.2548,0.0,0.2548,0.0,1.0,82.2723,0.3648,100
2025-02-08 12:43:00+00:00,3.1105,1.8229,1.1689,0.6541,8.7641,0.2532,0.0,0.2532,0.0,1.0,82.3356,0.3648,100
2025-02-08 12:44:00+00:00,3.0848,1.803,1.1528,0.6502,8.7152,0.2515,0.0,0.2515,0.0,1.0,82.3993,0.3648,100
2025-02-08 12:45:00+00:00,3.059,1.7829,1.1366,0.6463,8.6657,0.2497,0.0,0.2497,0.0,1.0,82.4634,0.3648,100
2025-02-08 12:46:00+00:00,3.033,1.7628,1.1204,0.6424,8.6156,0.2479,0.0,0.2479,0.0,1.0,82.5278,0.3648,100
2025-02-08 12:47:00+00:00,3.0068,1.7426,1.1042,0.6384,8.5648,0.2461,0.0,0.2461,0.0,1.0,82.5926,0.3648,100
2025-02-08 12:48:00+00:00,2.9805,1.7223,1.088,0.6343,8.5134,0.2443,0.0,0.2443,0.0,1.0,82.6578,0.3648,100
2025-02-08 12:49:00+00:00,2.954,1.7019,1.0717,0.6302,8.4613,0.2424,0.0,0.2424,0.0,1.0,82.7234,0.3648,100
2025-02-08 12:50:00+00:00,2.9274,1.6815,1.0554,0.6261,8.4086,0.2405,0.0,0.2405,0.0,1.0,82.7894,0.3648,100
2025-02-08 12:51:00+00:00,2.9006,1.661,1.0391,0.6219,8.3552,0.2385,0.0,0.2385,0.0,1.0,82.8557,0.3648,100
2025-02-08 12:52:00+00:00,2.8736,1.6404,1.0228,0.6176,8.3011,0.2366,0.0,0.2366,0.0,1.0,82.9225,0.3649,100
2025-02-08 12:53:00+00:00,2.8465,1.6198,1.0065,0.6133,8.2463,0.2346,0.0,0.2346,0.0,1.0,82.9896,0.3649,100
2025-02-08 12:54:00+00:00,2.8192,1.5991,0.9901,0.609,8.1909,0.2325,0.0,0.2325,0.0,1.0,83.0571,0.3649,100
2025-02-08 12:55:00+00:00,2.7918,1.5783,0.9738,0.6046,8.1347,0.2304,0.0,0.2304,0.0,1.0,83.1249,0.3649,100
2025-02-08 12:56:00+00:00,2.7642,1.5575,0.9574,0.6001,8.0778,0.2283,0.0,0.2283,0.0,1.0,83.1931,0.3648,100
2025-02-08 12:57:00+00:00,2.7365,1.5366,0.941,0.5956,8.0201,0.2265,0.0,0.2265,0.0,1.0,83.2617,0.3648,100
2025-02-08 12:58:00+00:00,2.7086,1.5157,0.9247,0.591,7.9618,0.2249,0.0,0.2249,0.0,1.0,83.3307,0.3648,100
2025-02-08 12:59:00+00:00,2.6806,1.4947,0.9083,0.5864,7.9026,0.2232,0.0,0.2232,0.0,1.0,83.4,0.3648,100
2025-02-08 13:00:00+00:00,2.6524,1.4736,0.8919,0.5817,7.8427,0.2214,0.0,0.2214,0.0,1.0,83.4697,0.3648,100
2025-02-08 13:01:00+00:00,2.6241,1.4525,0.8756,0.5769,7.7821,0.2197,0.0,0.2197,0.0,1.0,83.5398,0.3648,100
2025-02-08 13:02:00+00:00,2.5956,1.4314,0.8592,0.5721,7.7206,0.2178,0.0,0.2178,0.0,1.0,83.6102,0.3648,100
2025-02-08 13:03:00+00:00,2.567,1.4102,0.8429,0.5673,7.6584,0.216,0.0,0.216,0.0,1.0,83.681,0.3648,100
2025-02-08 13:04:00+00:00,2.5382,1.3889,0.8266,0.5623,7.5953,0.214,0.0,0.214,0.0,1.0,83.7521,0.3647,100
2025-02-08 13:05:00+00:00,2.5092,1.3677,0.8103,0.5574,7.5315,0.2121,0.0,0.2121,0.0,1.0,83.8236,0.3647,100
2025-02-08 13:06:00+00:00,2.4801,1.3463,0.794,0.5523,7.4668,0.21,0.0,0.21,0.0,1.0,83.8955,0.3647,100
2025-02-08 13:07:00+00:00,2.4509,1.325,0.7778,0.5472,7.4012,0.208,0.0,0.208,0.0,1.0,83.9677,0.3647,100
2025-02-08 13:08:00+00:00,2.4215,1.3036,0.7616,0.542,7.3348,0.2059,0.0,0.2059,0.0,1.0,84.0403,0.3646,100
2025-02-08 13:09:00+00:00,2.392,1.2822,0.7454,0.5368,7.2675,0.2037,0.0,0.2037,0.0,1.0,84.1132,0.3646,100
2025-02-08 13:10:00+00:00,2.3623,1.2607,0.7292,0.5315,7.1993,0.2015,0.0,0.2015,0.0,1.0,84.1865,0.3645,100
2025-02-08 13:11:00+00:00,2.3325,1.2393,0.7131,0.5262,7.1303,0.1993,0.0,0.1993,0.0,1.0,84.2602,0.3645,100
2025-02-08 13:12:00+00:00,2.3025,1.2178,0.697,0.5208,7.0603,0.1963,0.0,0.1963,0.0,1.0,84.3341,0.3644,100
2025-02-08 13:13:00+00:00,2.2724,1.1963,0.681,0.5153,6.9894,0.1928,0.0,0.1928,0.0,1.0,84.4085,0.3644,100
2025-02-08 13:14:00+00:00,2.2422,1.1748,0.665,0.5097,6.9176,0.1893,0.0,0.1893,0.0,1.0,84.4832,0.3643,100
2025-02-08 13:15:00+00:00,2.2118,1.1532,0.6491,0.5041,6.8448,0.1859,0.0,0.1859,0.0,1.0,84.5582,0.3643,100
2025-02-08 13:16:00+00:00,2.1812,1.1317,0.6333,0.4984,6.771,0.1824,0.0,0.1824,0.0,1.0,84.6336,0.3642,100
2025-02-08 13:17:00+00:00,2.1505,1.1102,0.6175,0.4927,6.6963,0.1789,0.0,0.1789,0.0,1.0,84.7093,0.3641,100
2025-02-08 13:18:00+00:00,2.1197,1.0886,0.6017,0.4869,6.6206,0.1755,0.0,0.1755,0.0,1.0,84.7853,0.3641,100
2025-02-08 13:19:00+00:00,2.0887,1.0671,0.5861,0.481,6.5438,0.172,0.0,0.172,0.0,0.5,84.8617,0.364,-1
2025-02-08 13:20:00+00:00,2.0576,1.0456,0.5705,0.4751,6.466,0.1685,0.0,0.1685,0.0,0.5,84.9384,0.3639,-1
2025-02-08 13:21:00+00:00,2.0264,1.024,0.555,0.4691,6.3872,0.165,0.0,0.165,0.0,0.5,85.0155,0.3638,-1
2025-02-08 13:22:00+00:00,1.995,1.0025,0.5395,0.463,6.3073,0.1616,0.0,0.1616,0.0,0.5,85.0929,0.3637,-1
2025-02-08 13:23:00+00:00,1.9635,0.981,0.5242,0.4568,6.2264,0.1581,0.0,0.1581,0.0,0.5,85.1707,0.3636,-1
2025-02-08 13:24:00+00:00,1.9318,0.9596,0.5089,0.4506,6.1443,0.1547,0.0,0.1547,0.0,0.5,85.2487,0.3635,-1
2025-02-08 13:25:00+00:00,1.9,0.9381,0.4938,0.4443,6.0612,0.1512,0.0,0.1512,0.0,0.5,85.3271,0.3634,-1
2025-02-08 13:26:00+00:00,1.868,0.9167,0.4787,0.438,5.9769,0.1477,0.0,0.1477,0.0,0.5,85.4058,0.3633,-1
2025-02-08 13:27:00+00:00,1.836,0.8953,0.4638,0.4315,5.8914,0.1443,0.0,0.1443,0.0,0.5,85.4849,0.3632,-1
2025-02-08 13:28:00+00:00,1.8037,0.874,0.4489,0.425,5.8048,0.1409,0.0,0.1409,0.0,0.5,85.5643,0.363,-1
2025-02-08 13:29:00+00:00,1.7714,0.8527,0.4342,0.4185,5.717,0.1374,0.0,0.1374,0.0,0.5,85.644,0.3629,-1
2025-02-08 13:30:00+00:00,1.7389,0.8314,0.4196,0.4118,5.6281,0.134,0.0,0.134,0.0,0.5,85.724,0.3628,-1
2025-02-08 13:31:00+00:00,1.7063,0.8102,0.4052,0.4051,5.5379,0.1306,0.0,0.1306,0.0,0.5,85.8044,0.3626,-1
2025-02-08 13:32:00+00:00,1.6735,0.7891,0.3908,0.3983,5.4464,0.1272,0.0,0.1272,0.0,0.5,85.8851,0.3624,-1
2025-02-08 13:33:00+00:00,1.6407,0.768,0.3766,0.3914,5.3537,0.1238,0.0,0.1238,0.0,0.5,85.9661,0.3623,-1
2025-02-08 13:34:00+00:00,1.6076,0.747,0.3626,0.3845,5.2598,0.1204,0.0,0.1204,0.0,0.5,86.0474,0.3621,-1
2025-02-08 13:35:00+00:00,1.5745,0.7261,0.3487,0.3774,5.1645,0.117,0.0,0.117,0.0,0.5,86.129,0.3619,-1
2025-02-08 13:36:00+00:00,1.5412,0.7053,0.3349,0.3703,5.068,0.1137,0.0,0.1137,0.0,0.5,86.2109,0.3617,-1
2025-02-08 13:37:00+00:00,1.5078,0.6845,0.3213,0.3632,4.97,0.1103,0.0,0.1103,0.0,0.5,86.2932,0.3615,-1
2025-02-08 13:38:00+00:00,1.4743,0.6638,0.3079,0.3559,4.8708,0.107,0.0,0.107,0.0,0.5,86.3758,0.3613,-1
2025-02-08 13:39:00+00:00,1.4406,0.6432,0.2946,0.3486,4.7702,0.1037,0.0,0.1037,0.0,0.5,86.4586,0.361,-1
2025-02-08 13:40:00+00:00,1.4068,0.6228,0.2816,0.3412,4.6681,0.1004,0.0,0.1004,0.0,0.5,86.5418,0.3608,-1
2025-02-08 13:41:00+00:00,1.3729,0.6024,0.2687,0.3337,4.5647,0.0971,0.0,0.0971,0.0,0.5,86.6253,0.3605,-1
2025-02-08 13:42:00+00:00,1.3388,0.5822,0.256,0.3262,4.4598,0.0938,0.0,0.0938,0.0,0.5,86.7091,0.3603,-1
2025-02-08 13:43:00+00:00,1.3046,0.5621,0.2435,0.3185,4.3535,0.0906,0.0,0.0906,0.0,0.5,86.7932,0.36,-1
2025-02-08 13:44:00+00:00,1.2703,0.5421,0.2313,0.3108,4.2456,0.0874,0.0,0.0874,0.0,0.5,86.8776,0.3597,-1
2025-02-08 13:45:00+00:00,1.2359,0.5222,0.2192,0.303,4.1363,0.0842,0.0,0.0842,0.0,0.5,86.9623,0.3594,-1
2025-02-08 13:46:00+00:00,1.2013,0.5025,0.2074,0.2952,4.0255,0.081,0.0,0.081,0.0,0.5,87.0474,0.359,-1
2025-02-08 13:47:00+00:00,1.1667,0.483,0.1957,0.2872,3.9131,0.0778,0.0,0.0778,0.0,0.5,87.1327,0.3587,-1
2025-02-08 13:48:00+00:00,1.1318,0.4636,0.1844,0.2792,3.7992,0.0747,0.0,0.0747,0.0,0.5,87.2183,0.3583,-1
2025-02-08 13:49:00+00:00,1.0969,0.4444,0.1733,0.2711,3.6837,0.0716,0.0,0.0716,0.0,0.5,87.3042,0.358,-1
2025-02-08 13:50:00+00:00,1.0619,0.4254,0.1624,0.263,3.5666,0.0686,0.0,0.0686,0.0,0.5,87.3904,0.3575,-1
2025-02-08 13:51:00+00:00,1.0267,0.4065,0.1518,0.2547,3.4479,0.0655,0.0,0.0655,0.0,0.5,87.4768,0.3571,-1
2025-02-08 13:52:00+00:00,0.9914,0.3879,0.1415,0.2464,3.3275,0.0625,0.0,0.0625,0.0,0.5,87.5636,0.3567,-1
2025-02-08 13:53:00+00:00,0.956,0.3694,0.1314,0.238,3.2056,0.0595,0.0,0.0595,0.0,0.5,87.6507,0.3562,-1
2025-02-08 13:54:00+00:00,0.9205,0.3512,0.1216,0.2295,3.0819,0.0566,0.0,0.0566,0.0,0.5,87.738,0.3557,-1
2025-02-08 13:55:00+00:00,0.8848,0.3332,0.1122,0.221,2.9566,0.0537,0.0,0.0537,0.0,0.5,87.8257,0.3552,-1
2025-02-08 13:56:00+00:00,0.8491,0.3154,0.103,0.2124,2.8296,0.0508,0.0,0.0508,0.0,0.5,87.9136,0.3546,-1
2025-02-08 13:57:00+00:00,0.8132,0.2978,0.0942,0.2037,2.701,0.048,0.0,0.048,0.0,0.5,88.0018,0.3541,-1
2025-02-08 13:58:00+00:00,0.7772,0.2806,0.0857,0.1949,2.5706,0.0452,0.0,0.0452,0.0,0.5,88.0903,0.3534,-1
2025-02-08 13:59:00+00:00,0.7411,0.2635,0.0775,0.186,2.4386,0.0425,0.0,0.0425,0.0,0.5,88.1791,0.3528,-1
2025-02-08 14:00:00+00:00,0.7048,0.2468,0.0697,0.1771,2.305,0.0398,0.0,0.0398,0.0,0.5,88.2681,0.3521,-1
2025-02-08 14:01:00+00:00,0.6685,0.2303,0.0622,0.1681,2.1697,0.0371,0.0,0.0371,0.0,0.5,88.3574,0.3514,-1
2025-02-08 14:02:00+00:00,0.632,0.2142,0.0551,0.1591,2.0328,0.0345,0.0,0.0345,0.0,0.5,88.447,0.3506,-1
2025-02-08 14:03:00+00:00,0.5955,0.1983,0.0484,0.15,1.8944,0.032,0.0,0.032,0.0,0.5,88.5369,0.3498,-1
2025-02-08 14:04:00+00:00,0.5588,0.1828,0.042,0.1408,1.7546,0.0295,0.0,0.0295,0.0,0.5,88.627,0.349,-1
2025-02-08 14:05:00+00:00,0.522,0.1677,0.0362,0.1315,1.6187,0.027,0.0,0.027,0.0,0.5,88.7175,0.3481,-1
2025-02-08 14:06:00+00:00,0.4851,0.1533,0.0311,0.1222,1.4951,0.0247,0.0,0.0247,0.0,0.5,88.8082,0.3473,-1
2025-02-08 14:07:00+00:00,0.4481,0.1392,0.0264,0.1128,0.0,0.0224,0.0,0.0224,0.0,0.5,88.8991,0.3465,-1
