Dates,FMI - GHI,FMI - DHI,FMI - DNI,FMI - G_POA,FMI - ROOF_TEMP,FMI - NE_MODULE_TEMP,FMI - SW_MODULE_TEMP,FMI - 2M_AIR_TEMP,FMI - AIR_HUM,FMI - 10M_WS,FMI - 10M_WD
2024-01-01 00:00:00,-0.7,-1.2,-0.8,,-9.6,,,-13.8,88.0,1.6,150.0
2024-01-01 00:01:00,-0.9,-1.3,-0.9,,-9.6,,,-13.8,88.0,1.6,150.0
2024-01-01 00:02:00,-0.5,-1.0,-0.6,,-9.6,,,-13.8,88.0,1.6,150.0
2024-01-01 00:03:00,-0.7,-1.1,-0.7,,-9.6,,,-13.8,88.0,1.6,150.0
2024-01-01 00:04:00,-0.8,-1.3,-0.8,,-9.6,,,-13.8,88.0,1.6,149.0
2024-01-01 00:05:00,-0.8,-1.2,-0.8,,-9.6,,,-13.8,88.0,1.7,149.0
2024-01-01 00:06:00,-0.9,-1.3,-0.7,,-9.6,,,-13.8,88.0,1.7,147.0
2024-01-01 00:07:00,-0.5,-1.1,-0.6,,-9.6,,,-13.8,88.0,1.8,146.0
2024-01-01 00:08:00,-0.6,-1.1,-0.6,,-9.6,,,-13.8,88.0,1.8,146.0
2024-01-01 00:09:00,-0.7,-1.1,-0.7,,-9.6,,,-13.9,88.0,1.8,146.0
2024-01-01 00:10:00,-0.9,-1.4,-0.8,,-9.7,,,-13.9,88.0,1.8,147.0
2024-01-01 00:11:00,-0.6,-1.0,-0.6,,-9.7,,,-13.9,88.0,1.8,148.0
2024-01-01 00:12:00,-0.4,-0.9,-0.5,,-9.7,,,-13.9,88.0,1.7,150.0
2024-01-01 00:13:00,-0.5,-0.9,-0.5,,-9.7,,,-13.8,88.0,1.6,151.0
2024-01-01 00:14:00,-0.7,-1.3,-0.8,,-9.7,,,-13.9,88.0,1.6,153.0
2024-01-01 00:15:00,-0.2,-0.7,-0.5,,-9.7,,,-13.9,88.0,1.5,153.0
2024-01-01 00:16:00,0.0,-0.5,-0.3,,-9.7,,,-13.9,88.0,1.4,153.0
2024-01-01 00:17:00,-0.2,-0.6,-0.4,,-9.7,,,-13.9,88.0,1.3,152.0
2024-01-01 00:18:00,-0.1,-0.6,-0.4,,-9.7,,,-13.9,88.0,1.2,152.0
2024-01-01 00:19:00,-0.2,-0.6,-0.5,,-9.7,,,-13.9,88.0,1.1,152.0
2024-01-01 00:20:00,-0.4,-1.0,-0.7,,-9.7,,,-13.9,88.0,1.1,153.0
2024-01-01 00:21:00,-0.3,-1.0,-0.6,,-9.7,,,-13.9,88.0,1.1,153.0
2024-01-01 00:22:00,-0.5,-1.1,-0.7,,-9.8,,,-13.9,88.0,1.2,152.0
2024-01-01 00:23:00,-0.6,-1.0,-0.8,,-9.8,,,-13.9,88.0,1.2,151.0
2024-01-01 00:24:00,-0.7,-1.2,-0.8,,-9.8,,,-14.0,88.0,1.1,150.0
2024-01-01 00:25:00,-0.5,-1.0,-0.8,,-9.8,,,-14.0,88.0,1.1,149.0
2024-01-01 00:26:00,-0.6,-1.1,-0.8,,-9.8,,,-14.0,88.0,1.1,151.0
2024-01-01 00:27:00,-0.6,-1.2,-0.9,,-9.8,,,-14.0,88.0,1.1,153.0
2024-01-01 00:28:00,-0.7,-1.1,-1.0,,-9.8,,,-14.0,88.0,1.1,156.0
2024-01-01 00:29:00,-0.6,-1.1,-1.1,,-9.8,,,-14.0,88.0,1.1,155.0
2024-01-01 00:30:00,-0.7,-1.4,-1.2,,-9.8,,,-14.0,88.0,1.1,155.0
2024-01-01 00:31:00,-0.6,-1.1,-1.0,,-9.8,,,-14.0,88.0,1.0,154.0
2024-01-01 00:32:00,-0.8,-1.3,-1.2,,-9.8,,,-14.0,88.0,0.9,157.0
2024-01-01 00:33:00,-0.5,-1.1,-1.1,,-9.8,,,-14.0,88.0,0.9,162.0
2024-01-01 00:34:00,-0.6,-1.4,-1.4,,-9.8,,,-14.1,88.0,0.9,166.0
2024-01-01 00:35:00,-0.5,-1.2,-1.5,,-9.9,,,-14.1,88.0,0.9,171.0
2024-01-01 00:36:00,-0.8,-1.6,-1.7,,-9.9,,,-14.1,88.0,0.9,173.0
2024-01-01 00:37:00,-0.8,-1.7,-1.9,,-9.9,,,-14.1,87.0,0.9,176.0
2024-01-01 00:38:00,-0.7,-1.4,-1.7,,-9.9,,,-14.2,88.0,0.9,177.0
2024-01-01 00:39:00,-0.7,-1.3,-1.9,,-9.9,,,-14.2,87.0,0.9,179.0
2024-01-01 00:40:00,-0.5,-1.2,-1.7,,-9.9,,,-14.2,88.0,0.9,179.0
2024-01-01 00:41:00,-0.5,-1.3,-1.8,,-9.9,,,-14.2,87.0,0.9,178.0
2024-01-01 00:42:00,-0.6,-1.3,-1.7,,-9.9,,,-14.2,88.0,0.9,173.0
2024-01-01 00:43:00,-0.8,-1.2,-1.6,,-9.9,,,-14.2,88.0,0.9,167.0
2024-01-01 00:44:00,-0.9,-1.3,-1.7,,-9.9,,,-14.2,87.0,0.9,162.0
2024-01-01 00:45:00,-0.8,-1.2,-1.5,,-9.9,,,-14.2,87.0,0.9,158.0
2024-01-01 00:46:00,-0.9,-1.3,-1.3,,-9.9,,,-14.2,87.0,0.9,156.0
2024-01-01 00:47:00,-0.6,-1.1,-1.3,,-10.0,,,-14.3,87.0,0.9,154.0
2024-01-01 00:48:00,-0.7,-1.1,-1.3,,-10.0,,,-14.3,87.0,0.8,151.0
2024-01-01 00:49:00,-0.8,-1.1,-1.3,,-10.0,,,-14.3,87.0,0.8,149.0
2024-01-01 00:50:00,-1.1,-1.4,-1.3,,-10.0,,,-14.3,87.0,0.8,146.0
2024-01-01 00:51:00,-0.7,-1.2,-1.1,,-10.0,,,-14.3,87.0,0.8,146.0
2024-01-01 00:52:00,-0.6,-1.1,-1.1,,-10.0,,,-14.3,87.0,0.8,146.0
2024-01-01 00:53:00,-0.6,-1.1,-1.1,,-10.0,,,-14.4,87.0,0.7,148.0
2024-01-01 00:54:00,-0.7,-1.2,-1.2,,-10.0,,,-14.4,87.0,0.7,152.0
2024-01-01 00:55:00,-0.9,-1.4,-1.2,,-10.0,,,-14.4,87.0,0.7,156.0
2024-01-01 00:56:00,-0.8,-1.2,-1.1,,-10.0,,,-14.4,87.0,0.6,158.0
2024-01-01 00:57:00,-0.5,-0.9,-1.0,,-10.0,,,-14.4,87.0,0.5,157.0
2024-01-01 00:58:00,-0.3,-0.7,-0.9,,-10.0,,,-14.4,87.0,0.4,175.0
2024-01-01 00:59:00,-0.5,-0.9,-0.9,,-10.1,,,-14.4,87.0,0.3,208.0
2024-01-01 01:00:00,-0.5,-0.9,-1.0,,-10.1,,,-14.4,87.0,0.3,209.0
2024-01-01 01:01:00,-0.2,-0.8,-0.8,,-10.1,,,-14.5,87.0,0.0,0.0
2024-01-01 01:02:00,0.1,-0.5,-0.5,,-10.1,,,-14.5,87.0,0.0,0.0
2024-01-01 01:03:00,0.0,-0.5,-0.6,,-10.1,,,-14.5,87.0,0.0,0.0
2024-01-01 01:04:00,0.1,-0.3,-0.7,,-10.1,,,-14.5,87.0,0.0,0.0
2024-01-01 01:05:00,-0.5,-0.9,-0.9,,-10.1,,,-14.5,87.0,0.3,180.0
2024-01-01 01:06:00,-0.4,-0.9,-0.9,,-10.1,,,-14.6,87.0,0.3,162.0
2024-01-01 01:07:00,-0.6,-1.1,-1.0,,-10.1,,,-14.6,87.0,0.3,147.0
2024-01-01 01:08:00,-0.7,-1.0,-1.0,,-10.1,,,-14.6,87.0,0.4,149.0
2024-01-01 01:09:00,-0.6,-1.1,-1.0,,-10.2,,,-14.6,87.0,0.5,149.0
2024-01-01 01:10:00,-0.4,-0.8,-0.8,,-10.2,,,-14.6,87.0,0.5,153.0
2024-01-01 01:11:00,-0.2,-0.7,-0.7,,-10.2,,,-14.6,87.0,0.6,154.0
2024-01-01 01:12:00,-0.6,-1.2,-0.9,,-10.2,,,-14.6,87.0,0.7,153.0
2024-01-01 01:13:00,-0.5,-0.8,-0.8,,-10.2,,,-14.7,87.0,0.7,149.0
2024-01-01 01:14:00,-0.3,-0.8,-0.6,,-10.2,,,-14.7,87.0,0.7,145.0
2024-01-01 01:15:00,-0.3,-0.6,-0.7,,-10.2,,,-14.7,87.0,0.7,144.0
2024-01-01 01:16:00,-0.3,-0.8,-0.8,,-10.2,,,-14.7,87.0,0.8,146.0
2024-01-01 01:17:00,-0.3,-0.6,-0.7,,-10.2,,,-14.7,87.0,0.8,149.0
2024-01-01 01:18:00,-0.6,-1.0,-1.0,,-10.2,,,-14.8,87.0,0.9,147.0
2024-01-01 01:19:00,-0.3,-0.8,-0.7,,-10.3,,,-14.8,87.0,1.0,144.0
2024-01-01 01:20:00,-0.6,-1.0,-0.8,,-10.3,,,-14.8,87.0,1.0,140.0
2024-01-01 01:21:00,-0.4,-0.9,-0.7,,-10.3,,,-14.8,87.0,1.1,138.0
2024-01-01 01:22:00,-0.7,-1.3,-1.0,,-10.3,,,-14.8,87.0,1.1,137.0
2024-01-01 01:23:00,-0.7,-1.1,-0.9,,-10.3,,,-14.8,87.0,1.2,138.0
2024-01-01 01:24:00,-0.7,-1.1,-0.9,,-10.3,,,-14.9,87.0,1.3,140.0
2024-01-01 01:25:00,-0.4,-0.9,-0.7,,-10.3,,,-14.9,87.0,1.4,140.0
2024-01-01 01:26:00,-0.3,-0.8,-0.7,,-10.3,,,-14.9,87.0,1.4,139.0
2024-01-01 01:27:00,-0.9,-1.5,-1.1,,-10.4,,,-14.9,87.0,1.5,139.0
2024-01-01 01:28:00,-1.0,-1.5,-1.1,,-10.4,,,-14.9,87.0,1.5,139.0
2024-01-01 01:29:00,-1.1,-1.5,-1.3,,-10.4,,,-14.9,87.0,1.5,139.0
2024-01-01 01:30:00,-0.9,-1.5,-1.1,,-10.4,,,-14.9,87.0,1.5,139.0
2024-01-01 01:31:00,-1.1,-1.6,-1.4,,-10.4,,,-14.9,87.0,1.5,138.0
2024-01-01 01:32:00,-1.1,-1.8,-1.5,,-10.4,,,-14.9,87.0,1.5,137.0
2024-01-01 01:33:00,-1.1,-1.6,-1.4,,-10.4,,,-14.9,87.0,1.5,138.0
2024-01-01 01:34:00,-1.0,-1.6,-1.4,,-10.4,,,-14.9,87.0,1.6,138.0
2024-01-01 01:35:00,-1.2,-1.7,-1.5,,-10.4,,,-15.0,87.0,1.6,140.0
2024-01-01 01:36:00,-0.9,-1.6,-1.4,,-10.5,,,-15.0,87.0,1.6,141.0
2024-01-01 01:37:00,-0.8,-1.6,-1.5,,-10.5,,,-15.0,87.0,1.6,140.0
2024-01-01 01:38:00,-1.0,-1.6,-1.5,,-10.5,,,-15.0,87.0,1.6,139.0
2024-01-01 01:39:00,-1.0,-1.6,-1.4,,-10.5,,,-15.1,87.0,1.7,138.0
2024-01-01 01:40:00,-0.9,-1.4,-1.4,,-10.5,,,-15.1,86.0,1.8,138.0
2024-01-01 01:41:00,-1.0,-1.7,-1.5,,-10.5,,,-15.1,86.0,1.8,137.0
2024-01-01 01:42:00,-0.3,-0.9,-1.0,,-10.5,,,-15.1,86.0,1.9,137.0
2024-01-01 01:43:00,-0.4,-1.1,-1.1,,-10.5,,,-15.1,86.0,1.9,137.0
2024-01-01 01:44:00,-0.5,-1.1,-1.0,,-10.6,,,-15.1,86.0,1.9,138.0
2024-01-01 01:45:00,-0.6,-1.3,-1.2,,-10.6,,,-15.2,86.0,1.9,138.0
2024-01-01 01:46:00,-0.5,-1.3,-1.2,,-10.6,,,-15.2,86.0,1.8,137.0
2024-01-01 01:47:00,-0.5,-1.3,-1.3,,-10.6,,,-15.2,86.0,1.8,136.0
2024-01-01 01:48:00,-1.0,-1.6,-1.5,,-10.6,,,-15.2,86.0,1.7,137.0
2024-01-01 01:49:00,-1.0,-1.5,-1.4,,-10.6,,,-15.2,86.0,1.6,137.0
2024-01-01 01:50:00,-0.8,-1.5,-1.3,,-10.6,,,-15.3,86.0,1.5,139.0
2024-01-01 01:51:00,-0.9,-1.6,-1.6,,-10.6,,,-15.3,86.0,1.4,142.0
2024-01-01 01:52:00,-0.9,-1.6,-1.5,,-10.7,,,-15.3,86.0,1.4,146.0
2024-01-01 01:53:00,-1.0,-1.5,-1.6,,-10.7,,,-15.3,86.0,1.4,149.0
2024-01-01 01:54:00,-1.1,-1.8,-1.6,,-10.7,,,-15.3,86.0,1.3,152.0
2024-01-01 01:55:00,-1.0,-1.6,-1.5,,-10.7,,,-15.3,86.0,1.3,155.0
2024-01-01 01:56:00,-1.1,-1.5,-1.6,,-10.7,,,-15.4,86.0,1.3,157.0
2024-01-01 01:57:00,-1.0,-1.5,-1.5,,-10.7,,,-15.4,86.0,1.3,159.0
2024-01-01 01:58:00,-1.1,-1.7,-1.5,,-10.7,,,-15.4,86.0,1.3,161.0
2024-01-01 01:59:00,-1.0,-1.7,-1.5,,-10.8,,,-15.4,86.0,1.3,162.0
2024-01-01 02:00:00,-0.9,-1.5,-1.4,,-10.8,,,-15.5,86.0,1.4,162.0
2024-01-01 02:01:00,-1.0,-1.5,-1.4,,-10.8,,,-15.5,86.0,1.4,159.0
2024-01-01 02:02:00,-0.9,-1.4,-1.5,,-10.8,,,-15.6,85.0,1.5,157.0
2024-01-01 02:03:00,-0.8,-1.3,-1.3,,-10.8,,,-15.6,85.0,1.5,154.0
2024-01-01 02:04:00,-0.8,-1.4,-1.3,,-10.8,,,-15.6,85.0,1.5,153.0
2024-01-01 02:05:00,-0.9,-1.3,-1.4,,-10.9,,,-15.6,85.0,1.5,152.0
2024-01-01 02:06:00,-1.1,-1.5,-1.5,,-10.9,,,-15.6,86.0,1.5,151.0
2024-01-01 02:07:00,-1.0,-1.4,-1.5,,-10.9,,,-15.7,86.0,1.5,152.0
2024-01-01 02:08:00,-1.0,-1.5,-1.5,,-10.9,,,-15.7,86.0,1.4,151.0
2024-01-01 02:09:00,-0.7,-1.2,-1.2,,-10.9,,,-15.7,85.0,1.4,150.0
2024-01-01 02:10:00,-0.6,-1.2,-1.2,,-10.9,,,-15.7,85.0,1.3,150.0
2024-01-01 02:11:00,-0.5,-0.8,-1.1,,-11.0,,,-15.8,85.0,1.3,151.0
2024-01-01 02:12:00,-0.7,-1.2,-1.2,,-11.0,,,-15.8,85.0,1.2,152.0
2024-01-01 02:13:00,-0.9,-1.6,-1.5,,-11.0,,,-15.8,85.0,1.1,153.0
2024-01-01 02:14:00,-0.9,-1.4,-1.6,,-11.0,,,-15.8,86.0,1.1,153.0
2024-01-01 02:15:00,-1.0,-1.5,-1.5,,-11.0,,,-15.8,86.0,1.1,152.0
2024-01-01 02:16:00,-1.0,-1.7,-1.7,,-11.1,,,-15.8,86.0,1.0,152.0
2024-01-01 02:17:00,-0.8,-1.5,-1.5,,-11.1,,,-15.9,86.0,1.0,151.0
2024-01-01 02:18:00,-0.7,-1.3,-1.5,,-11.1,,,-15.9,85.0,1.0,149.0
2024-01-01 02:19:00,-0.9,-1.5,-1.5,,-11.1,,,-15.9,85.0,1.0,148.0
2024-01-01 02:20:00,-0.9,-1.5,-1.6,,-11.1,,,-16.0,85.0,1.0,145.0
2024-01-01 02:21:00,-1.0,-1.4,-1.6,,-11.1,,,-16.0,85.0,1.0,142.0
2024-01-01 02:22:00,-0.9,-1.6,-1.6,,-11.2,,,-16.0,85.0,1.0,140.0
2024-01-01 02:23:00,-0.7,-1.2,-1.5,,-11.2,,,-16.0,85.0,1.1,138.0
2024-01-01 02:24:00,-1.0,-1.7,-1.6,,-11.2,,,-16.1,85.0,1.0,137.0
2024-01-01 02:25:00,-1.3,-1.9,-1.9,,-11.2,,,-16.1,86.0,1.1,137.0
2024-01-01 02:26:00,-0.9,-1.5,-1.6,,-11.2,,,-16.1,85.0,1.1,136.0
2024-01-01 02:27:00,-0.6,-1.1,-1.3,,-11.3,,,-16.1,86.0,1.1,136.0
2024-01-01 02:28:00,-0.3,-0.9,-1.1,,-11.3,,,-16.1,85.0,1.1,138.0
2024-01-01 02:29:00,-0.4,-1.1,-1.2,,-11.3,,,-16.1,85.0,1.1,141.0
2024-01-01 02:30:00,-0.9,-1.4,-1.4,,-11.3,,,-16.1,86.0,1.1,145.0
2024-01-01 02:31:00,-0.7,-1.3,-1.4,,-11.3,,,-16.1,86.0,1.1,149.0
2024-01-01 02:32:00,-0.6,-1.1,-1.2,,-11.3,,,-16.2,86.0,1.1,151.0
2024-01-01 02:33:00,-0.5,-1.1,-1.3,,-11.4,,,-16.2,86.0,1.1,152.0
2024-01-01 02:34:00,-0.6,-1.1,-1.3,,-11.4,,,-16.2,85.0,1.1,152.0
2024-01-01 02:35:00,-1.0,-1.3,-1.4,,-11.4,,,-16.2,85.0,1.1,152.0
2024-01-01 02:36:00,-0.6,-1.3,-1.2,,-11.4,,,-16.3,85.0,1.0,153.0
2024-01-01 02:37:00,-0.6,-1.2,-1.4,,-11.4,,,-16.3,85.0,1.0,155.0
2024-01-01 02:38:00,-0.6,-1.2,-1.3,,-11.5,,,-16.3,85.0,1.1,156.0
2024-01-01 02:39:00,-0.9,-1.4,-1.4,,-11.5,,,-16.3,85.0,1.1,156.0
2024-01-01 02:40:00,-1.1,-1.4,-1.5,,-11.5,,,-16.4,85.0,1.1,156.0
2024-01-01 02:41:00,-0.8,-1.3,-1.2,,-11.5,,,-16.4,85.0,1.1,157.0
2024-01-01 02:42:00,-1.0,-1.6,-1.4,,-11.5,,,-16.4,85.0,1.1,159.0
2024-01-01 02:43:00,-0.9,-1.5,-1.3,,-11.5,,,-16.5,85.0,1.1,160.0
2024-01-01 02:44:00,-1.0,-1.5,-1.3,,-11.6,,,-16.5,85.0,1.2,160.0
2024-01-01 02:45:00,-0.8,-1.3,-1.3,,-11.6,,,-16.5,85.0,1.2,160.0
2024-01-01 02:46:00,-1.1,-1.4,-1.3,,-11.6,,,-16.5,85.0,1.3,158.0
2024-01-01 02:47:00,-0.9,-1.5,-1.3,,-11.6,,,-16.5,85.0,1.3,156.0
2024-01-01 02:48:00,-0.6,-1.4,-1.3,,-11.6,,,-16.6,85.0,1.3,156.0
2024-01-01 02:49:00,-1.0,-1.4,-1.4,,-11.7,,,-16.6,85.0,1.4,155.0
2024-01-01 02:50:00,-0.9,-1.4,-1.3,,-11.7,,,-16.6,85.0,1.4,155.0
2024-01-01 02:51:00,-0.9,-1.6,-1.3,,-11.7,,,-16.7,85.0,1.4,153.0
2024-01-01 02:52:00,-0.8,-1.3,-1.2,,-11.7,,,-16.7,85.0,1.4,150.0
2024-01-01 02:53:00,-0.9,-1.4,-1.3,,-11.7,,,-16.7,85.0,1.4,148.0
2024-01-01 02:54:00,-0.8,-1.4,-1.3,,-11.7,,,-16.8,85.0,1.4,147.0
2024-01-01 02:55:00,-0.9,-1.6,-1.3,,-11.8,,,-16.8,85.0,1.4,150.0
2024-01-01 02:56:00,-0.9,-1.5,-1.5,,-11.8,,,-16.8,85.0,1.3,153.0
2024-01-01 02:57:00,-0.8,-1.4,-1.4,,-11.8,,,-16.8,85.0,1.3,152.0
2024-01-01 02:58:00,-0.7,-1.3,-1.4,,-11.8,,,-16.8,85.0,1.2,151.0
2024-01-01 02:59:00,-1.1,-1.6,-1.6,,-11.8,,,-16.9,85.0,1.1,151.0
2024-01-01 03:00:00,-0.9,-1.6,-1.5,,-11.9,,,-16.9,85.0,1.1,153.0
2024-01-01 03:01:00,-0.8,-1.5,-1.6,,-11.9,,,-16.9,85.0,1.1,157.0
2024-01-01 03:02:00,-0.8,-1.5,-1.6,,-11.9,,,-16.9,85.0,1.1,162.0
2024-01-01 03:03:00,-0.8,-1.4,-1.4,,-11.9,,,-16.9,85.0,1.2,167.0
2024-01-01 03:04:00,-0.8,-1.5,-1.6,,-11.9,,,-16.9,85.0,1.3,170.0
2024-01-01 03:05:00,-0.9,-1.6,-1.7,,-12.0,,,-16.9,85.0,1.3,171.0
2024-01-01 03:06:00,-0.8,-1.5,-1.6,,-12.0,,,-17.0,85.0,1.3,172.0
2024-01-01 03:07:00,-0.7,-1.3,-1.5,,-12.0,,,-17.0,85.0,1.4,174.0
2024-01-01 03:08:00,-0.9,-1.3,-1.4,,-12.0,,,-17.0,85.0,1.5,177.0
2024-01-01 03:09:00,-0.4,-1.2,-1.4,,-12.0,,,-17.0,85.0,1.5,179.0
2024-01-01 03:10:00,-0.7,-1.3,-1.4,,-12.1,,,-17.0,85.0,1.6,179.0
2024-01-01 03:11:00,-0.9,-1.5,-1.5,,-12.1,,,-17.0,85.0,1.6,180.0
2024-01-01 03:12:00,-1.0,-1.6,-1.5,,-12.1,,,-17.1,85.0,1.6,180.0
2024-01-01 03:13:00,-1.1,-1.7,-1.4,,-12.1,,,-17.1,85.0,1.6,180.0
2024-01-01 03:14:00,-1.1,-1.6,-1.4,,-12.1,,,-17.1,85.0,1.6,180.0
2024-01-01 03:15:00,-1.2,-1.6,-1.5,,-12.2,,,-17.2,84.0,1.7,180.0
2024-01-01 03:16:00,-1.2,-1.7,-1.5,,-12.2,,,-17.2,84.0,1.7,182.0
2024-01-01 03:17:00,-1.1,-1.6,-1.4,,-12.2,,,-17.2,84.0,1.8,184.0
2024-01-01 03:18:00,-0.9,-1.4,-1.3,,-12.2,,,-17.3,84.0,1.8,185.0
2024-01-01 03:19:00,-1.1,-1.5,-1.3,,-12.2,,,-17.3,84.0,1.9,186.0
2024-01-01 03:20:00,-1.2,-1.7,-1.3,,-12.3,,,-17.3,84.0,1.9,186.0
2024-01-01 03:21:00,-1.4,-1.8,-1.3,,-12.3,,,-17.3,84.0,1.9,185.0
2024-01-01 03:22:00,-1.3,-1.8,-1.2,,-12.3,,,-17.3,84.0,2.0,183.0
2024-01-01 03:23:00,-1.2,-1.5,-1.0,,-12.3,,,-17.4,84.0,2.0,180.0
2024-01-01 03:24:00,-1.0,-1.5,-1.0,,-12.3,,,-17.4,84.0,2.0,178.0
2024-01-01 03:25:00,-1.1,-1.6,-0.9,,-12.4,,,-17.4,84.0,1.9,176.0
2024-01-01 03:26:00,-0.9,-1.3,-0.7,,-12.4,,,-17.5,84.0,2.0,175.0
2024-01-01 03:27:00,-1.3,-1.5,-0.8,,-12.4,,,-17.5,84.0,2.0,173.0
2024-01-01 03:28:00,-1.1,-1.7,-0.9,,-12.4,,,-17.5,84.0,1.9,171.0
2024-01-01 03:29:00,-1.1,-1.6,-0.8,,-12.4,,,-17.5,84.0,1.9,168.0
2024-01-01 03:30:00,-1.0,-1.5,-0.7,,-12.5,,,-17.6,84.0,1.8,164.0
2024-01-01 03:31:00,-0.9,-1.5,-0.8,,-12.5,,,-17.7,83.0,1.7,159.0
2024-01-01 03:32:00,-0.7,-1.2,-0.8,,-12.5,,,-17.8,83.0,1.7,155.0
2024-01-01 03:33:00,-0.9,-1.4,-1.2,,-12.5,,,-17.7,83.0,1.7,154.0
2024-01-01 03:34:00,-1.0,-1.7,-1.3,,-12.5,,,-17.8,84.0,1.7,154.0
2024-01-01 03:35:00,-0.7,-1.4,-1.2,,-12.6,,,-17.7,84.0,1.7,155.0
2024-01-01 03:36:00,-0.8,-1.5,-1.3,,-12.6,,,-17.8,84.0,1.6,154.0
2024-01-01 03:37:00,-1.2,-1.8,-1.4,,-12.6,,,-17.8,84.0,1.6,151.0
2024-01-01 03:38:00,-0.9,-1.5,-1.1,,-12.6,,,-17.9,84.0,1.6,148.0
2024-01-01 03:39:00,-0.8,-1.3,-1.0,,-12.7,,,-17.9,84.0,1.6,146.0
2024-01-01 03:40:00,-1.0,-1.6,-1.3,,-12.7,,,-17.9,84.0,1.6,149.0
2024-01-01 03:41:00,-1.1,-1.6,-1.4,,-12.7,,,-17.9,84.0,1.6,155.0
2024-01-01 03:42:00,-0.9,-1.6,-1.3,,-12.7,,,-17.9,84.0,1.6,159.0
2024-01-01 03:43:00,-0.6,-1.3,-1.1,,-12.8,,,-17.9,84.0,1.5,159.0
2024-01-01 03:44:00,-0.7,-1.2,-1.2,,-12.8,,,-17.9,84.0,1.5,156.0
2024-01-01 03:45:00,-0.4,-1.0,-1.1,,-12.8,,,-18.0,84.0,1.4,153.0
2024-01-01 03:46:00,-0.6,-1.2,-1.3,,-12.8,,,-18.0,84.0,1.4,152.0
2024-01-01 03:47:00,-0.8,-1.3,-1.3,,-12.9,,,-18.0,84.0,1.5,153.0
2024-01-01 03:48:00,-0.7,-1.4,-1.4,,-12.9,,,-18.0,84.0,1.5,156.0
2024-01-01 03:49:00,-0.8,-1.2,-1.2,,-12.9,,,-18.0,84.0,1.6,158.0
2024-01-01 03:50:00,-0.3,-0.7,-0.8,,-12.9,,,-18.0,84.0,1.6,158.0
2024-01-01 03:51:00,-0.3,-0.9,-0.9,,-13.0,,,-18.0,84.0,1.6,155.0
2024-01-01 03:52:00,-0.6,-1.2,-1.1,,-13.0,,,-18.1,84.0,1.6,152.0
2024-01-01 03:53:00,-0.5,-1.2,-1.1,,-13.0,,,-18.0,84.0,1.7,152.0
2024-01-01 03:54:00,-0.8,-1.3,-1.3,,-13.0,,,-18.1,84.0,1.8,153.0
2024-01-01 03:55:00,-0.8,-1.3,-1.4,,-13.1,,,-18.1,84.0,1.8,155.0
2024-01-01 03:56:00,-0.8,-1.4,-1.4,,-13.1,,,-18.1,84.0,1.8,155.0
2024-01-01 03:57:00,-0.7,-1.2,-1.2,,-13.1,,,-18.2,84.0,1.8,155.0
2024-01-01 03:58:00,-0.5,-1.1,-1.1,,-13.1,,,-18.2,84.0,1.7,155.0
2024-01-01 03:59:00,-0.5,-1.1,-1.1,,-13.2,,,-18.2,84.0,1.7,154.0
2024-01-01 04:00:00,-0.4,-1.1,-1.2,,-13.2,,,-18.2,84.0,1.7,152.0
2024-01-01 04:01:00,-0.7,-1.3,-1.3,,-13.2,,,-18.3,84.0,1.8,151.0
2024-01-01 04:02:00,-0.5,-1.2,-1.2,,-13.2,,,-18.3,84.0,1.8,151.0
2024-01-01 04:03:00,-0.5,-1.1,-1.2,,-13.2,,,-18.3,84.0,1.8,150.0
2024-01-01 04:04:00,-0.8,-1.3,-1.4,,-13.3,,,-18.3,84.0,1.8,150.0
2024-01-01 04:05:00,-0.9,-1.4,-1.4,,-13.3,,,-18.4,83.0,1.8,149.0
2024-01-01 04:06:00,-0.7,-1.2,-1.4,,-13.3,,,-18.4,83.0,1.8,149.0
2024-01-01 04:07:00,-0.7,-1.3,-1.5,,-13.3,,,-18.4,83.0,1.9,149.0
2024-01-01 04:08:00,-0.6,-1.1,-1.4,,-13.4,,,-18.4,83.0,1.9,148.0
2024-01-01 04:09:00,-0.7,-1.2,-1.4,,-13.4,,,-18.4,84.0,1.9,148.0
2024-01-01 04:10:00,-0.7,-1.3,-1.5,,-13.4,,,-18.4,84.0,1.8,148.0
2024-01-01 04:11:00,-0.7,-1.2,-1.5,,-13.4,,,-18.4,84.0,1.8,150.0
2024-01-01 04:12:00,0.0,-0.7,-1.0,,-13.5,,,-18.5,84.0,1.7,149.0
2024-01-01 04:13:00,0.1,-0.5,-1.0,,-13.5,,,-18.5,84.0,1.7,149.0
2024-01-01 04:14:00,-0.1,-0.7,-1.2,,-13.5,,,-18.5,84.0,1.6,148.0
2024-01-01 04:15:00,0.1,-0.7,-1.3,,-13.5,,,-18.5,84.0,1.6,148.0
2024-01-01 04:16:00,-0.2,-0.9,-1.3,,-13.5,,,-18.5,84.0,1.5,148.0
2024-01-01 04:17:00,-0.4,-0.9,-1.6,,-13.6,,,-18.5,84.0,1.5,149.0
2024-01-01 04:18:00,-0.4,-1.0,-1.6,,-13.6,,,-18.6,83.0,1.5,150.0
2024-01-01 04:19:00,-0.1,-0.9,-1.5,,-13.6,,,-18.6,83.0,1.5,150.0
2024-01-01 04:20:00,-0.2,-0.7,-1.5,,-13.6,,,-18.7,83.0,1.5,149.0
